iso3,month,year,population_density,life_expectancy,positive_rate
SVK,8,2021,113.128,77.5,0.006
SVK,9,2021,113.128,77.5,0.0285
SVK,10,2021,113.128,77.5,0.063
SVK,11,2021,113.128,77.5,0.154
SVK,12,2021,113.128,77.5,0.117
SVN,1,2020,,81.3,
SVN,2,2020,102.619,81.3,0
SVN,3,2020,102.619,81.3,0.031
SVN,4,2020,102.619,81.3,0.023
SVN,5,2020,102.619,81.3,0.001
SVN,6,2020,102.619,81.3,0.0035
SVN,7,2020,102.619,81.3,0.018
SVN,8,2020,102.619,81.3,0.027
SVN,9,2020,102.619,81.3,0.0385
SVN,10,2020,102.619,81.3,0.145
SVN,11,2020,102.619,81.3,0.2715
SVN,12,2020,102.619,81.3,0.276
SVN,1,2021,102.619,81.3,0.249
SVN,2,2021,102.619,81.3,0.1915
SVN,3,2021,102.619,81.3,0.178
SVN,4,2021,102.619,81.3,0.21
SVN,5,2021,102.619,81.3,0.127
SVN,6,2021,102.619,81.3,0.0475
SVN,7,2021,102.619,81.3,0.04
SVN,8,2021,102.619,81.3,0.127
SVN,9,2021,102.619,81.3,0.197
SVN,10,2021,102.619,81.3,0.224
SVN,11,2021,102.619,81.3,0.416
SVN,12,2021,102.619,81.3,0.3
SLB,1,2020,,73,
SLB,2,2020,,73,
SLB,3,2020,,73,
SLB,4,2020,,73,
SLB,5,2020,,73,
SLB,6,2020,,73,
SLB,7,2020,,73,
SLB,8,2020,,73,
SLB,9,2020,,73,
SLB,10,2020,21.841,73,
SLB,11,2020,21.841,73,
SLB,12,2020,21.841,73,
SLB,1,2021,21.841,73,
SLB,2,2021,21.841,73,
SLB,3,2021,21.841,73,
SLB,4,2021,21.841,73,
SLB,5,2021,21.841,73,
SLB,6,2021,21.841,73,
SLB,7,2021,21.841,73,
SLB,8,2021,21.841,73,
SLB,9,2021,21.841,73,
SLB,10,2021,21.841,73,
SLB,11,2021,21.841,73,
SLB,12,2021,21.841,73,
SOM,3,2020,23.5,,
SOM,4,2020,23.5,,
SOM,5,2020,23.5,,
SOM,6,2020,23.5,,
SOM,7,2020,23.5,,
SOM,8,2020,23.5,,
SOM,9,2020,23.5,,
SOM,10,2020,23.5,,
SOM,11,2020,23.5,,
SOM,12,2020,23.5,,
SOM,1,2021,23.5,,
SOM,2,2021,23.5,,
SOM,3,2021,23.5,,
SOM,4,2021,23.5,,
SOM,5,2021,23.5,,
SOM,6,2021,23.5,,
SOM,7,2021,23.5,,
SOM,8,2021,23.5,,
SOM,9,2021,23.5,,
SOM,10,2021,23.5,,
SOM,11,2021,23.5,,
SOM,12,2021,23.5,,
ZAF,1,2020,,64.1,
ZAF,2,2020,46.754,64.1,
ZAF,3,2020,46.754,64.1,0.0334
ZAF,4,2020,46.754,64.1,0.0255
ZAF,5,2020,46.754,64.1,0.0427
ZAF,6,2020,46.754,64.1,0.1121
ZAF,7,2020,46.754,64.1,0.2588
ZAF,8,2020,46.754,64.1,0.1832
ZAF,9,2020,46.754,64.1,0.09525
ZAF,10,2020,46.754,64.1,0.0807
ZAF,11,2020,46.754,64.1,0.09175
ZAF,12,2020,46.754,64.1,0.1979
ZAF,1,2021,46.754,64.1,0.2546
ZAF,2,2021,46.754,64.1,0.07715
ZAF,3,2021,46.754,64.1,0.0445
ZAF,4,2021,46.754,64.1,0.0412
ZAF,5,2021,46.754,64.1,0.0777
ZAF,6,2021,46.754,64.1,0.1728
ZAF,7,2021,46.754,64.1,0.2807
ZAF,8,2021,46.754,64.1,0.2131
ZAF,9,2021,46.754,64.1,0.10135
ZAF,10,2021,46.754,64.1,0.0245
ZAF,11,2021,46.754,64.1,0.0107
ZAF,12,2021,46.754,64.1,0.2821
SSD,1,2020,,57.9,
SSD,2,2020,,57.9,
SSD,3,2020,,57.9,
SSD,4,2020,,57.9,
SSD,5,2020,,57.9,
SSD,6,2020,,57.9,
SSD,7,2020,,57.9,
SSD,8,2020,,57.9,
SSD,9,2020,,57.9,0.01825
SSD,10,2020,,57.9,0.0164
SSD,11,2020,,57.9,0.01275
SSD,12,2020,,57.9,0.0216
SSD,1,2021,,57.9,0.0326
SSD,2,2021,,57.9,0.1855
SSD,3,2021,,57.9,0.1298
SSD,4,2021,,57.9,0.0225
SSD,5,2021,,57.9,0.008
SSD,6,2021,,57.9,0.00445
SSD,7,2021,,57.9,0.0072
SSD,8,2021,,57.9,0.0167
SSD,9,2021,,57.9,0.02875
SSD,10,2021,,57.9,0.019
SSD,11,2021,,57.9,0.0213
SSD,12,2021,,57.9,0.048
ESP,1,2020,,83.6,
ESP,2,2020,93.105,83.6,
ESP,3,2020,93.105,83.6,0.403
ESP,4,2020,93.105,83.6,0.1835
ESP,5,2020,93.105,83.6,0.037
ESP,6,2020,93.105,83.6,0.018
ESP,7,2020,93.105,83.6,0.036
ESP,8,2020,93.105,83.6,0.1
ESP,9,2020,93.105,83.6,0.118
ESP,10,2020,93.105,83.6,0.122
ESP,11,2020,93.105,83.6,0.1185
ESP,12,2020,93.105,83.6,0.083
ESP,1,2021,93.105,83.6,0.161
ESP,2,2021,93.105,83.6,0.0815
ESP,3,2021,93.105,83.6,0.057
ESP,4,2021,93.105,83.6,0.077
ESP,5,2021,93.105,83.6,0.052
ESP,6,2021,93.105,83.6,0.0455
ESP,7,2021,93.105,83.6,0.153
ESP,8,2021,93.105,83.6,0.116
ESP,9,2021,93.105,83.6,0.0415
ESP,10,2021,93.105,83.6,0.022
ESP,11,2021,93.105,83.6,0.0465
ESP,12,2021,93.105,83.6,0.14
LKA,1,2020,341.955,77,
LKA,2,2020,341.955,77,0
LKA,3,2020,341.955,77,0.0365
LKA,4,2020,341.955,77,0.02115
LKA,5,2020,341.955,77,0.0156
LKA,6,2020,341.955,77,0.0082
LKA,7,2020,341.955,77,0.0058
LKA,8,2020,341.955,77,0.003
LKA,9,2020,341.955,77,0.005
LKA,10,2020,341.955,77,0.0304
LKA,11,2020,341.955,77,0.04105
LKA,12,2020,341.955,77,0.0477
LKA,1,2021,341.955,77,0.0452
LKA,2,2021,341.955,77,0.0543
LKA,3,2021,341.955,77,0.0303
LKA,4,2021,341.955,77,0.0347
LKA,5,2021,341.955,77,0.0951
LKA,6,2021,341.955,77,0.11725
LKA,7,2021,341.955,77,0.0901
LKA,8,2021,341.955,77,0.1572
LKA,9,2021,341.955,77,0.20755
LKA,10,2021,341.955,77,0.0818
LKA,11,2021,341.955,77,0.08055
LKA,12,2021,341.955,77,0.0661
SDN,1,2020,,65.3,
SDN,2,2020,,65.3,
SDN,3,2020,23.258,65.3,
SDN,4,2020,23.258,65.3,
SDN,5,2020,23.258,65.3,
SDN,6,2020,23.258,65.3,
SDN,7,2020,23.258,65.3,
SDN,8,2020,23.258,65.3,
SDN,9,2020,23.258,65.3,
SDN,10,2020,23.258,65.3,
SDN,11,2020,23.258,65.3,
SDN,12,2020,23.258,65.3,
SDN,1,2021,23.258,65.3,
SDN,2,2021,23.258,65.3,
SDN,3,2021,23.258,65.3,
SDN,4,2021,23.258,65.3,
SDN,5,2021,23.258,65.3,
SDN,6,2021,23.258,65.3,
SDN,7,2021,23.258,65.3,
SDN,8,2021,23.258,65.3,
SDN,9,2021,23.258,65.3,
SDN,10,2021,23.258,65.3,
SDN,11,2021,23.258,65.3,
SDN,12,2021,23.258,65.3,
SUR,1,2020,,71.7,
SUR,2,2020,,71.7,
SUR,3,2020,3.612,71.7,
SUR,4,2020,3.612,71.7,
SUR,5,2020,3.612,71.7,
SUR,6,2020,3.612,71.7,
SUR,7,2020,3.612,71.7,
SUR,8,2020,3.612,71.7,0.2795
SUR,9,2020,3.612,71.7,0.178
SUR,10,2020,3.612,71.7,0.073
SUR,11,2020,3.612,71.7,0.041
SUR,12,2020,3.612,71.7,0.058
SUR,1,2021,3.612,71.7,0.237
SUR,2,2021,3.612,71.7,0.168
SUR,3,2021,3.612,71.7,0.0695
SUR,4,2021,3.612,71.7,0.1805
SUR,5,2021,3.612,71.7,0.275
SUR,6,2021,3.612,71.7,0.423
SUR,7,2021,3.612,71.7,0.357
SUR,8,2021,3.612,71.7,0.293
SUR,9,2021,3.612,71.7,0.4375
SUR,10,2021,3.612,71.7,0.404
SUR,11,2021,3.612,71.7,0.2895
SUR,12,2021,3.612,71.7,0.131
SWE,1,2020,,82.8,
SWE,2,2020,24.718,82.8,
SWE,3,2020,24.718,82.8,
SWE,4,2020,24.718,82.8,
SWE,5,2020,24.718,82.8,
SWE,6,2020,24.718,82.8,
SWE,7,2020,24.718,82.8,0.0244
SWE,8,2020,24.718,82.8,0.0311
SWE,9,2020,24.718,82.8,0.0118
SWE,10,2020,24.718,82.8,0.0318
SWE,11,2020,24.718,82.8,0.11575
SWE,12,2020,24.718,82.8,0.1466
SWE,1,2021,24.718,82.8,0.1636
SWE,2,2021,24.718,82.8,0.10075
SWE,3,2021,24.718,82.8,0.1052
SWE,4,2021,24.718,82.8,0.11805
SWE,5,2021,24.718,82.8,0.0956
SWE,6,2021,24.718,82.8,0.03355
SWE,7,2021,24.718,82.8,0.0235
SWE,8,2021,24.718,82.8,0.0504
SWE,9,2021,24.718,82.8,0.0295
SWE,10,2021,24.718,82.8,0.0297
SWE,11,2021,24.718,82.8,0.05165
SWE,12,2021,24.718,82.8,0.0543
CHE,1,2020,,83.8,
CHE,2,2020,214.243,83.8,
CHE,3,2020,214.243,83.8,
CHE,4,2020,214.243,83.8,
CHE,5,2020,214.243,83.8,0.007
CHE,6,2020,214.243,83.8,0.006
CHE,7,2020,214.243,83.8,0.019
CHE,8,2020,214.243,83.8,0.035
CHE,9,2020,214.243,83.8,0.037
CHE,10,2020,214.243,83.8,0.145
CHE,11,2020,214.243,83.8,0.2375
CHE,12,2020,214.243,83.8,0.149
CHE,1,2021,214.243,83.8,0.117
CHE,2,2021,214.243,83.8,0.0485
CHE,3,2021,214.243,83.8,0.051
CHE,4,2021,214.243,83.8,0.081
CHE,5,2021,214.243,83.8,0.05
CHE,6,2021,214.243,83.8,0.0155
CHE,7,2021,214.243,83.8,0.02
CHE,8,2021,214.243,83.8,0.108
CHE,9,2021,214.243,83.8,0.0695
CHE,10,2021,214.243,83.8,0.041
CHE,11,2021,214.243,83.8,0.1215
CHE,12,2021,214.243,83.8,0.172
SYR,1,2020,,72.7,
SYR,2,2020,,72.7,
SYR,3,2020,,72.7,
SYR,4,2020,,72.7,
SYR,5,2020,,72.7,
SYR,6,2020,,72.7,
SYR,7,2020,,72.7,
SYR,8,2020,,72.7,
SYR,9,2020,,72.7,
SYR,10,2020,,72.7,
SYR,11,2020,,72.7,
SYR,12,2020,,72.7,
SYR,1,2021,,72.7,
SYR,2,2021,,72.7,
SYR,3,2021,,72.7,
SYR,4,2021,,72.7,
SYR,5,2021,,72.7,
SYR,6,2021,,72.7,
SYR,7,2021,,72.7,
SYR,8,2021,,72.7,
SYR,9,2021,,72.7,
SYR,10,2021,,72.7,
SYR,11,2021,,72.7,
SYR,12,2021,,72.7,
TJK,1,2020,,71.1,
TJK,2,2020,,71.1,
TJK,3,2020,,71.1,
TJK,4,2020,,71.1,
TJK,5,2020,64.281,71.1,
TJK,6,2020,64.281,71.1,
TJK,7,2020,64.281,71.1,
TJK,8,2020,64.281,71.1,
TJK,9,2020,64.281,71.1,
TJK,10,2020,64.281,71.1,
TJK,11,2020,64.281,71.1,
TJK,12,2020,64.281,71.1,
TJK,1,2021,64.281,71.1,
TJK,2,2021,64.281,71.1,
TJK,3,2021,64.281,71.1,
TJK,4,2021,64.281,71.1,
TJK,5,2021,64.281,71.1,
TJK,6,2021,64.281,71.1,
TJK,7,2021,64.281,71.1,
TJK,8,2021,64.281,71.1,
TJK,9,2021,64.281,71.1,
TJK,10,2021,64.281,71.1,
TJK,11,2021,64.281,71.1,
TJK,12,2021,64.281,71.1,
THA,1,2020,135.132,77.2,0.023
THA,2,2020,135.132,77.2,0.0043
THA,3,2020,135.132,77.2,0.0101
THA,4,2020,135.132,77.2,0.00955
THA,5,2020,135.132,77.2,6e-04
THA,6,2020,135.132,77.2,0.00045
THA,7,2020,135.132,77.2,0.001
THA,8,2020,135.132,77.2,9e-04
THA,9,2020,135.132,77.2,9e-04
THA,10,2020,135.132,77.2,0.0016
THA,11,2020,135.132,77.2,0.0016
THA,12,2020,135.132,77.2,0.0032
THA,1,2021,135.132,77.2,0.0109
THA,2,2021,135.132,77.2,0.0128
THA,3,2021,135.132,77.2,0.0056
THA,4,2021,135.132,77.2,0.02325
THA,5,2021,135.132,77.2,0.0414
THA,6,2021,135.132,77.2,0.05365
THA,7,2021,135.132,77.2,0.1325
THA,8,2021,135.132,77.2,0.3416
THA,9,2021,135.132,77.2,0.28025
THA,10,2021,135.132,77.2,0.2093
THA,11,2021,135.132,77.2,0.15885
THA,12,2021,135.132,77.2,0.0957
GBR,1,2020,272.898,81.3,
GBR,2,2020,272.898,81.3,
GBR,3,2020,272.898,81.3,
GBR,4,2020,272.898,81.3,0.2484
GBR,5,2020,272.898,81.3,0.0358
GBR,6,2020,272.898,81.3,0.01155
GBR,7,2020,272.898,81.3,0.0055
GBR,8,2020,272.898,81.3,0.0063
GBR,9,2020,272.898,81.3,0.0141
GBR,10,2020,272.898,81.3,0.0621
GBR,11,2020,272.898,81.3,0.07815
GBR,12,2020,272.898,81.3,0.0638
GBR,1,2021,272.898,81.3,0.0877
GBR,2,2021,272.898,81.3,0.0236
GBR,3,2021,272.898,81.3,0.0044
GBR,4,2021,272.898,81.3,0.0024
GBR,5,2021,272.898,81.3,0.0026
GBR,6,2021,272.898,81.3,0.0082
GBR,7,2021,272.898,81.3,0.0325
GBR,8,2021,272.898,81.3,0.0372
GBR,9,2021,272.898,81.3,0.0314
GBR,10,2021,272.898,81.3,0.0415
GBR,11,2021,272.898,81.3,0.04225
GBR,12,2021,272.898,81.3,0.0453
TLS,1,2020,,69.5,
TLS,2,2020,,69.5,
TLS,3,2020,87.176,69.5,
TLS,4,2020,87.176,69.5,
TLS,5,2020,87.176,69.5,
TLS,6,2020,87.176,69.5,
TLS,7,2020,87.176,69.5,
TLS,8,2020,87.176,69.5,
TLS,9,2020,87.176,69.5,
TLS,10,2020,87.176,69.5,
TLS,11,2020,87.176,69.5,
TLS,12,2020,87.176,69.5,
TLS,1,2021,87.176,69.5,
TLS,2,2021,87.176,69.5,
TLS,3,2021,87.176,69.5,
TLS,4,2021,87.176,69.5,
TLS,5,2021,87.176,69.5,
TLS,6,2021,87.176,69.5,
TLS,7,2021,87.176,69.5,0.04435
TLS,8,2021,87.176,69.5,0.1985
TLS,9,2021,87.176,69.5,0.16735
TLS,10,2021,87.176,69.5,0.0294
TLS,11,2021,87.176,69.5,0.0052
TLS,12,2021,87.176,69.5,0.0018
TGO,1,2020,,61,
TGO,2,2020,,61,
TGO,3,2020,143.366,61,0.039
TGO,4,2020,143.366,61,0.01045
TGO,5,2020,143.366,61,0.0178
TGO,6,2020,143.366,61,0.01645
TGO,7,2020,143.366,61,0.0249
TGO,8,2020,143.366,61,0.021
TGO,9,2020,143.366,61,0.0146
TGO,10,2020,143.366,61,0.0191
TGO,11,2020,143.366,61,0.0226
TGO,12,2020,143.366,61,0.0228
TGO,1,2021,143.366,61,0.0484
TGO,2,2021,143.366,61,0.06085
TGO,3,2021,143.366,61,0.0795
TGO,4,2021,143.366,61,0.0679
TGO,5,2021,143.366,61,0.0216
TGO,6,2021,143.366,61,0.01485
TGO,7,2021,143.366,61,0.0383
TGO,8,2021,143.366,61,0.0866
TGO,9,2021,143.366,61,0.08245
TGO,10,2021,143.366,61,0.0165
TGO,11,2021,143.366,61,0.00615
TGO,12,2021,143.366,61,0.0143
TON,1,2020,,70.9,
TON,2,2020,,70.9,
TON,3,2020,,70.9,
TON,4,2020,,70.9,
TON,5,2020,,70.9,
TON,6,2020,,70.9,
TON,7,2020,,70.9,
TON,8,2020,,70.9,
TON,9,2020,,70.9,
TON,10,2020,,70.9,
TON,11,2020,,70.9,
TON,12,2020,,70.9,
TON,1,2021,,70.9,
TON,2,2021,,70.9,
TON,3,2021,,70.9,
TON,4,2021,150.028,70.9,
TON,5,2021,150.028,70.9,
TON,6,2021,150.028,70.9,
TON,7,2021,150.028,70.9,
TON,8,2021,150.028,70.9,
TON,9,2021,150.028,70.9,
TON,10,2021,150.028,70.9,
TON,11,2021,150.028,70.9,
TON,12,2021,150.028,70.9,
TTO,1,2020,,73.5,
TTO,2,2020,,73.5,
TTO,3,2020,266.886,73.5,
TTO,4,2020,266.886,73.5,
TTO,5,2020,266.886,73.5,
TTO,6,2020,266.886,73.5,
TTO,7,2020,266.886,73.5,
TTO,8,2020,266.886,73.5,
TTO,9,2020,266.886,73.5,
TTO,10,2020,266.886,73.5,
TTO,11,2020,266.886,73.5,
TTO,12,2020,266.886,73.5,0
TTO,1,2021,266.886,73.5,0.03
TTO,2,2021,266.886,73.5,0.0115
TTO,3,2021,266.886,73.5,0.022
TTO,4,2021,266.886,73.5,0.0975
TTO,5,2021,266.886,73.5,0.241
TTO,6,2021,266.886,73.5,0.1995
TTO,7,2021,266.886,73.5,0.154
TTO,8,2021,266.886,73.5,0.145
TTO,9,2021,266.886,73.5,0.145
TTO,10,2021,266.886,73.5,0.127
TTO,11,2021,266.886,73.5,0.2505
TTO,12,2021,266.886,73.5,0.341
TUN,1,2020,,76.7,
TUN,2,2020,,76.7,
TUN,3,2020,74.228,76.7,
TUN,4,2020,74.228,76.7,
TUN,5,2020,74.228,76.7,
TUN,6,2020,74.228,76.7,
TUN,7,2020,74.228,76.7,
TUN,8,2020,74.228,76.7,
TUN,9,2020,74.228,76.7,
TUN,10,2020,74.228,76.7,
TUN,11,2020,74.228,76.7,
TUN,12,2020,74.228,76.7,
TUN,1,2021,74.228,76.7,
TUN,2,2021,74.228,76.7,
TUN,3,2021,74.228,76.7,
TUN,4,2021,74.228,76.7,0.2758
TUN,5,2021,74.228,76.7,0.2227
TUN,6,2021,74.228,76.7,0.28775
TUN,7,2021,74.228,76.7,0.3298
TUN,8,2021,74.228,76.7,0.2166
TUN,9,2021,74.228,76.7,0.13375
TUN,10,2021,74.228,76.7,0.0411
TUN,11,2021,74.228,76.7,0.03395
TUN,12,2021,74.228,76.7,0.0357
TUR,1,2020,,77.7,
TUR,2,2020,,77.7,
TUR,3,2020,104.914,77.7,
TUR,4,2020,104.914,77.7,0.12875
TUR,5,2020,104.914,77.7,0.0438
TUR,6,2020,104.914,77.7,0.0286
TUR,7,2020,104.914,77.7,0.0218
TUR,8,2020,104.914,77.7,0.0184
TUR,9,2020,104.914,77.7,0.0153
TUR,10,2020,104.914,77.7,0.0144
TUR,11,2020,104.914,77.7,0.0198
TUR,12,2020,104.914,77.7,0.13945
TUR,1,2021,104.914,77.7,0.0534
TUR,2,2021,104.914,77.7,0.0615
TUR,3,2021,104.914,77.7,0.101
TUR,4,2021,104.914,77.7,0.17815
TUR,5,2021,104.914,77.7,0.0581
TUR,6,2021,104.914,77.7,0.0269
TUR,7,2021,104.914,77.7,0.0271
TUR,8,2021,104.914,77.7,0.0787
TUR,9,2021,104.914,77.7,0.07695
TUR,10,2021,104.914,77.7,0.0812
TUR,11,2021,104.914,77.7,0.06945
TUR,12,2021,104.914,77.7,0.057
TKM,1,2020,,68.2,
TKM,2,2020,,68.2,
TKM,3,2020,,68.2,
TKM,4,2020,,68.2,
TKM,5,2020,,68.2,
TKM,6,2020,,68.2,
TKM,7,2020,,68.2,
TKM,8,2020,,68.2,
TKM,9,2020,,68.2,
TKM,10,2020,,68.2,
TKM,11,2020,,68.2,
TKM,12,2020,,68.2,
TKM,1,2021,,68.2,
TKM,2,2021,12.253,68.2,
TKM,3,2021,12.253,68.2,
TKM,4,2021,12.253,68.2,
TKM,5,2021,12.253,68.2,
TKM,6,2021,12.253,68.2,
TKM,7,2021,12.253,68.2,
TKM,8,2021,12.253,68.2,
TKM,9,2021,12.253,68.2,
TKM,10,2021,,68.2,
TKM,11,2021,,68.2,
TKM,12,2021,,68.2,
TUV,4,2021,373.067,,
TUV,5,2021,373.067,,
TUV,6,2021,373.067,,
TUV,7,2021,373.067,,
TUV,8,2021,373.067,,
TUV,9,2021,373.067,,
TUV,10,2021,373.067,,
UGA,1,2020,,63.4,
UGA,2,2020,,63.4,
UGA,3,2020,213.759,63.4,
UGA,4,2020,213.759,63.4,0.0014
UGA,5,2020,213.759,63.4,0.0019
UGA,6,2020,213.759,63.4,0.0049
UGA,7,2020,213.759,63.4,0.004
UGA,8,2020,213.759,63.4,0.0082
UGA,9,2020,213.759,63.4,0.05315
UGA,10,2020,213.759,63.4,0.0606
UGA,11,2020,213.759,63.4,0.0914
UGA,12,2020,213.759,63.4,0.1207
UGA,1,2021,213.759,63.4,0.0554
UGA,2,2021,213.759,63.4,0.01475
UGA,3,2021,213.759,63.4,0.0088
UGA,4,2021,213.759,63.4,0.0114
UGA,5,2021,213.759,63.4,0.0243
UGA,6,2021,213.759,63.4,0.1512
UGA,7,2021,213.759,63.4,0.0985
UGA,8,2021,213.759,63.4,0.0603
UGA,9,2021,213.759,63.4,0.03545
UGA,10,2021,213.759,63.4,0.021
UGA,11,2021,213.759,63.4,0.0092
UGA,12,2021,213.759,63.4,0.0128
UKR,1,2020,,72.1,
UKR,2,2020,,72.1,
UKR,3,2020,77.39,72.1,
UKR,4,2020,77.39,72.1,0.1012
UKR,5,2020,77.39,72.1,0.0595
UKR,6,2020,77.39,72.1,0.0676
UKR,7,2020,77.39,72.1,0.0693
UKR,8,2020,77.39,72.1,0.0892
UKR,9,2020,77.39,72.1,0.1189
UKR,10,2020,77.39,72.1,0.1834
UKR,11,2020,77.39,72.1,0.24755
UKR,12,2020,77.39,72.1,0.3279
UKR,1,2021,77.39,72.1,0.2588
UKR,2,2021,77.39,72.1,0.19685
UKR,3,2021,77.39,72.1,0.2749
UKR,4,2021,77.39,72.1,0.32245
UKR,5,2021,77.39,72.1,0.1915
UKR,6,2021,77.39,72.1,0.0551
UKR,7,2021,77.39,72.1,0.0573
UKR,8,2021,77.39,72.1,0.0791
UKR,9,2021,77.39,72.1,0.1383
UKR,10,2021,77.39,72.1,0.3216
UKR,11,2021,77.39,72.1,0.38005
UKR,12,2021,77.39,72.1,0.2815
ARE,1,2020,112.442,78,
ARE,2,2020,112.442,78,7e-04
ARE,3,2020,112.442,78,0.0013
ARE,4,2020,112.442,78,0.0126
ARE,5,2020,112.442,78,0.0201
ARE,6,2020,112.442,78,0.0115
ARE,7,2020,112.442,78,0.0075
ARE,8,2020,112.442,78,0.0051
ARE,9,2020,112.442,78,0.00885
ARE,10,2020,112.442,78,0.0109
ARE,11,2020,112.442,78,0.0104
ARE,12,2020,112.442,78,0.0092
ARE,1,2021,112.442,78,0.0213
ARE,2,2021,112.442,78,0.0183
ARE,3,2021,112.442,78,0.0095
ARE,4,2021,112.442,78,0.00915
ARE,5,2021,112.442,78,0.0083
ARE,6,2021,112.442,78,0.00875
ARE,7,2021,112.442,78,0.0058
ARE,8,2021,112.442,78,0.0044
ARE,9,2021,112.442,78,0.0021
ARE,10,2021,112.442,78,4e-04
ARE,11,2021,112.442,78,3e-04
ARE,12,2021,112.442,78,4e-04
TZA,1,2020,,65.5,
TZA,2,2020,,65.5,
TZA,3,2020,64.699,65.5,
TZA,4,2020,64.699,65.5,
TZA,5,2020,64.699,65.5,
TZA,6,2020,64.699,65.5,
TZA,7,2020,64.699,65.5,
TZA,8,2020,64.699,65.5,
TZA,9,2020,64.699,65.5,
TZA,10,2020,64.699,65.5,
TZA,11,2020,64.699,65.5,
TZA,12,2020,64.699,65.5,
TZA,1,2021,64.699,65.5,
TZA,2,2021,64.699,65.5,
TZA,3,2021,64.699,65.5,
TZA,4,2021,64.699,65.5,
TZA,5,2021,64.699,65.5,
TZA,6,2021,64.699,65.5,
TZA,7,2021,64.699,65.5,
TZA,8,2021,64.699,65.5,
TZA,9,2021,64.699,65.5,
TZA,10,2021,64.699,65.5,
TZA,11,2021,64.699,65.5,
TZA,12,2021,64.699,65.5,
USA,1,2020,35.608,78.9,
USA,2,2020,35.608,78.9,
USA,3,2020,35.608,78.9,0.114
USA,4,2020,35.608,78.9,0.1955
USA,5,2020,35.608,78.9,0.081
USA,6,2020,35.608,78.9,0.0635
USA,7,2020,35.608,78.9,0.098
USA,8,2020,35.608,78.9,0.063
USA,9,2020,35.608,78.9,0.047
USA,10,2020,35.608,78.9,0.058
USA,11,2020,35.608,78.9,0.1005
USA,12,2020,35.608,78.9,0.119
USA,1,2021,35.608,78.9,0.115
USA,2,2021,35.608,78.9,0.0615
USA,3,2021,35.608,78.9,0.044
USA,4,2021,35.608,78.9,0.053
USA,5,2021,35.608,78.9,0.031
USA,6,2021,35.608,78.9,0.019
USA,7,2021,35.608,78.9,0.054
USA,8,2021,35.608,78.9,0.103
USA,9,2021,35.608,78.9,0.0815
USA,10,2021,35.608,78.9,0.054
USA,11,2021,35.608,78.9,0.06
USA,12,2021,35.608,78.9,0.081
URY,1,2020,,77.9,
URY,2,2020,,77.9,
URY,3,2020,19.751,77.9,0.0757
URY,4,2020,19.751,77.9,0.0207
URY,5,2020,19.751,77.9,0.0079
URY,6,2020,19.751,77.9,0.00455
URY,7,2020,19.751,77.9,0.0059
URY,8,2020,19.751,77.9,0.006
URY,9,2020,19.751,77.9,0.00735
URY,10,2020,19.751,77.9,0.0119
URY,11,2020,19.751,77.9,0.0207
URY,12,2020,19.751,77.9,0.0629
URY,1,2021,19.751,77.9,0.1086
URY,2,2021,19.751,77.9,0.08965
URY,3,2021,19.751,77.9,0.1197
URY,4,2021,19.751,77.9,0.20485
URY,5,2021,19.751,77.9,0.2066
URY,6,2021,19.751,77.9,0.1494
URY,7,2021,19.751,77.9,0.0465
URY,8,2021,19.751,77.9,0.0125
URY,9,2021,19.751,77.9,0.01635
URY,10,2021,19.751,77.9,0.0185
URY,11,2021,19.751,77.9,0.02105
URY,12,2021,19.751,77.9,0.0284
UZB,1,2020,,71.7,
UZB,2,2020,,71.7,
UZB,3,2020,76.134,71.7,
UZB,4,2020,76.134,71.7,
UZB,5,2020,76.134,71.7,
UZB,6,2020,76.134,71.7,
UZB,7,2020,76.134,71.7,
UZB,8,2020,76.134,71.7,
UZB,9,2020,76.134,71.7,
UZB,10,2020,76.134,71.7,
UZB,11,2020,76.134,71.7,
UZB,12,2020,76.134,71.7,
UZB,1,2021,76.134,71.7,
UZB,2,2021,76.134,71.7,
UZB,3,2021,76.134,71.7,
UZB,4,2021,76.134,71.7,
UZB,5,2021,76.134,71.7,
UZB,6,2021,76.134,71.7,
UZB,7,2021,76.134,71.7,
UZB,8,2021,76.134,71.7,
UZB,9,2021,76.134,71.7,
UZB,10,2021,76.134,71.7,
UZB,11,2021,76.134,71.7,
UZB,12,2021,76.134,71.7,
VUT,1,2020,,70.5,
VUT,2,2020,,70.5,
VUT,3,2020,,70.5,
VUT,4,2020,,70.5,
VUT,5,2020,,70.5,
VUT,6,2020,,70.5,
VUT,7,2020,,70.5,
VUT,8,2020,,70.5,
VUT,9,2020,,70.5,
VUT,10,2020,,70.5,
VUT,11,2020,22.662,70.5,
VUT,12,2020,22.662,70.5,
VUT,1,2021,22.662,70.5,
VUT,2,2021,22.662,70.5,
VUT,3,2021,22.662,70.5,
VUT,4,2021,22.662,70.5,
VUT,5,2021,22.662,70.5,
VUT,6,2021,22.662,70.5,
VUT,7,2021,22.662,70.5,
VUT,8,2021,22.662,70.5,
VUT,9,2021,22.662,70.5,
VUT,10,2021,22.662,70.5,
VUT,11,2021,22.662,70.5,
VUT,12,2021,22.662,70.5,
VEN,1,2020,,72.1,
VEN,2,2020,,72.1,
VEN,3,2020,36.253,72.1,
VEN,4,2020,36.253,72.1,
VEN,5,2020,36.253,72.1,
VEN,6,2020,36.253,72.1,
VEN,7,2020,36.253,72.1,
