iso3,year,age,sex,val
YEM,2011,25,Male,2125.856
YEM,2011,25,Female,1370.738
YEM,2011,30,Male,1901.458
YEM,2011,30,Female,1284.18
YEM,2011,35,Male,1775.364
YEM,2011,35,Female,1258.654
YEM,2011,40,Male,1857.649
YEM,2011,40,Female,1453.991
YEM,2011,45,Male,2184.689
YEM,2011,45,Female,1809.583
YEM,2011,50,Male,2992.993
YEM,2011,50,Female,2227.267
YEM,2011,55,Male,3534.856
YEM,2011,55,Female,2597.231
YEM,2011,60,Male,4383.745
YEM,2011,60,Female,3342.711
YEM,2011,65,Male,4533
YEM,2011,65,Female,3662.659
YEM,2011,70,Male,4446.755
YEM,2011,70,Female,4177.904
YEM,2011,75,Male,3765.816
YEM,2011,75,Female,4037.939
YEM,2011,80,Male,2920.474
YEM,2011,80,Female,3240.192
YEM,2011,85,Male,2522.138
YEM,2011,85,Female,2753.037
YEM,2012,0,Male,24331.69
YEM,2012,0,Female,20024.94
YEM,2012,5,Male,1572.324
YEM,2012,5,Female,1503.607
YEM,2012,10,Male,1114.526
YEM,2012,10,Female,883.6467
YEM,2012,15,Male,1980.193
YEM,2012,15,Female,1257.218
YEM,2012,20,Male,2731.452
YEM,2012,20,Female,1497.762
YEM,2012,25,Male,2334.238
YEM,2012,25,Female,1421.876
YEM,2012,30,Male,2050.852
YEM,2012,30,Female,1349.862
YEM,2012,35,Male,1896.653
YEM,2012,35,Female,1315.8
YEM,2012,40,Male,1955.984
YEM,2012,40,Female,1476.151
YEM,2012,45,Male,2199.848
YEM,2012,45,Female,1835.32
YEM,2012,50,Male,3019.319
YEM,2012,50,Female,2311.775
YEM,2012,55,Male,3629.345
YEM,2012,55,Female,2669.483
YEM,2012,60,Male,4440.697
YEM,2012,60,Female,3406.628
YEM,2012,65,Male,4702.77
YEM,2012,65,Female,3826.392
YEM,2012,70,Male,4555.292
YEM,2012,70,Female,4246.625
YEM,2012,75,Male,3861.165
YEM,2012,75,Female,4163.465
YEM,2012,80,Male,2941.117
YEM,2012,80,Female,3363.288
YEM,2012,85,Male,2659.746
YEM,2012,85,Female,2939.394
YEM,2013,0,Male,24714.7
YEM,2013,0,Female,20335.13
YEM,2013,5,Male,1420.648
YEM,2013,5,Female,1343.733
YEM,2013,10,Male,891.1867
YEM,2013,10,Female,696
YEM,2013,15,Male,1753.092
YEM,2013,15,Female,1148.035
YEM,2013,20,Male,2423.946
YEM,2013,20,Female,1442.027
YEM,2013,25,Male,2166.42
YEM,2013,25,Female,1401.013
YEM,2013,30,Male,1964.069
YEM,2013,30,Female,1359.344
YEM,2013,35,Male,1880.837
YEM,2013,35,Female,1340.591
YEM,2013,40,Male,1991.667
YEM,2013,40,Female,1474.802
YEM,2013,45,Male,2178.782
YEM,2013,45,Female,1829.33
YEM,2013,50,Male,3002.645
YEM,2013,50,Female,2368.133
YEM,2013,55,Male,3697.881
YEM,2013,55,Female,2724.708
YEM,2013,60,Male,4469.992
YEM,2013,60,Female,3443.137
YEM,2013,65,Male,4860.139
YEM,2013,65,Female,3982.395
YEM,2013,70,Male,4662.006
YEM,2013,70,Female,4314.612
YEM,2013,75,Male,3951.393
YEM,2013,75,Female,4283.632
YEM,2013,80,Male,2931.308
YEM,2013,80,Female,3459.722
YEM,2013,85,Male,2689.068
YEM,2013,85,Female,3041.353
YEM,2014,0,Male,25031.89
YEM,2014,0,Female,20598.77
YEM,2014,5,Male,1544.12
YEM,2014,5,Female,1475.781
YEM,2014,10,Male,1106.033
YEM,2014,10,Female,865.015
YEM,2014,15,Male,1965.486
YEM,2014,15,Female,1191.41
YEM,2014,20,Male,2882.691
YEM,2014,20,Female,1513.449
YEM,2014,25,Male,2515.167
YEM,2014,25,Female,1465.345
YEM,2014,30,Male,2210.28
YEM,2014,30,Female,1437.814
YEM,2014,35,Male,2072.273
YEM,2014,35,Female,1420.151
YEM,2014,40,Male,2151.464
YEM,2014,40,Female,1522.711
YEM,2014,45,Male,2254.868
YEM,2014,45,Female,1861.981
YEM,2014,50,Male,3046.639
YEM,2014,50,Female,2453.08
YEM,2014,55,Male,3814.532
YEM,2014,55,Female,2824.165
YEM,2014,60,Male,4569.696
YEM,2014,60,Female,3523.814
YEM,2014,65,Male,5041.63
YEM,2014,65,Female,4160.793
YEM,2014,70,Male,4824.402
YEM,2014,70,Female,4444.769
YEM,2014,75,Male,4058.262
YEM,2014,75,Female,4417.189
YEM,2014,80,Male,2916.707
YEM,2014,80,Female,3550.088
YEM,2014,85,Male,2591.982
YEM,2014,85,Female,3053.363
YEM,2015,0,Male,26127.33
YEM,2015,0,Female,21680.48
YEM,2015,5,Male,2052.237
YEM,2015,5,Female,1955.22
YEM,2015,10,Male,1828.857
YEM,2015,10,Female,1456.311
YEM,2015,15,Male,2375.584
YEM,2015,15,Female,1343.529
YEM,2015,20,Male,3714.386
YEM,2015,20,Female,1675.678
YEM,2015,25,Male,3127.365
YEM,2015,25,Female,1602.851
YEM,2015,30,Male,2630.269
YEM,2015,30,Female,1578.583
YEM,2015,35,Male,2371.003
YEM,2015,35,Female,1551.009
YEM,2015,40,Male,2385.219
YEM,2015,40,Female,1621.304
YEM,2015,45,Male,2407.206
YEM,2015,45,Female,1933.487
YEM,2015,50,Male,3143.843
YEM,2015,50,Female,2567.287
YEM,2015,55,Male,3970.983
YEM,2015,55,Female,2975.796
YEM,2015,60,Male,4754.678
YEM,2015,60,Female,3664.338
YEM,2015,65,Male,5250.709
YEM,2015,65,Female,4358.793
YEM,2015,70,Male,5058.957
YEM,2015,70,Female,4661.28
YEM,2015,75,Male,4191.416
YEM,2015,75,Female,4565.608
YEM,2015,80,Male,2921.786
YEM,2015,80,Female,3645.639
YEM,2015,85,Male,2355.945
YEM,2015,85,Female,2957.936
YEM,2016,0,Male,26270.18
YEM,2016,0,Female,21858.19
YEM,2016,5,Male,1916.81
YEM,2016,5,Female,1859.004
YEM,2016,10,Male,1683.968
YEM,2016,10,Female,1365.281
YEM,2016,15,Male,3093.369
YEM,2016,15,Female,1607.149
YEM,2016,20,Male,5075.639
YEM,2016,20,Female,1934.403
YEM,2016,25,Male,4181.929
YEM,2016,25,Female,1826.732
YEM,2016,30,Male,3353.063
YEM,2016,30,Female,1790.138
YEM,2016,35,Male,2864.454
YEM,2016,35,Female,1741.905
YEM,2016,40,Male,2751.786
YEM,2016,40,Female,1774.832
YEM,2016,45,Male,2666.896
YEM,2016,45,Female,2041.895
YEM,2016,50,Male,3297.255
YEM,2016,50,Female,2704.728
YEM,2016,55,Male,4153.687
YEM,2016,55,Female,3166.634
YEM,2016,60,Male,4987.514
YEM,2016,60,Female,3835.063
YEM,2016,65,Male,5443.948
YEM,2016,65,Female,4527.644
YEM,2016,70,Male,5318.597
YEM,2016,70,Female,4882.313
YEM,2016,75,Male,4366.113
YEM,2016,75,Female,4689.301
YEM,2016,80,Male,3076.828
YEM,2016,80,Female,3826.751
YEM,2016,85,Male,2560.025
YEM,2016,85,Female,3269.405
YEM,2017,0,Male,26537.46
YEM,2017,0,Female,22067.01
YEM,2017,5,Male,1942.744
YEM,2017,5,Female,1894.991
YEM,2017,10,Male,1760.446
YEM,2017,10,Female,1435.567
YEM,2017,15,Male,3192.127
YEM,2017,15,Female,1674.999
YEM,2017,20,Male,5223.315
YEM,2017,20,Female,1987.058
YEM,2017,25,Male,4431.204
YEM,2017,25,Female,1931.86
YEM,2017,30,Male,3573.26
YEM,2017,30,Female,1911.81
YEM,2017,35,Male,3051.176
YEM,2017,35,Female,1878.094
YEM,2017,40,Male,2959.299
YEM,2017,40,Female,1912.084
YEM,2017,45,Male,2867.785
YEM,2017,45,Female,2128.586
YEM,2017,50,Male,3400.85
YEM,2017,50,Female,2814.54
YEM,2017,55,Male,4301.938
YEM,2017,55,Female,3366.291
YEM,2017,60,Male,5242.132
YEM,2017,60,Female,4020.496
YEM,2017,65,Male,5623.327
YEM,2017,65,Female,4681.07
YEM,2017,70,Male,5612.147
YEM,2017,70,Female,5156.196
YEM,2017,75,Male,4534.917
YEM,2017,75,Female,4802.191
YEM,2017,80,Male,3215.108
YEM,2017,80,Female,3997.241
YEM,2017,85,Male,2701.435
YEM,2017,85,Female,3518.409
YEM,2018,0,Male,27338.28
YEM,2018,0,Female,22652.44
YEM,2018,5,Male,2539.224
YEM,2018,5,Female,2401.483
YEM,2018,10,Male,2592.585
YEM,2018,10,Female,1989.574
YEM,2018,15,Male,2114.078
YEM,2018,15,Female,1361.44
YEM,2018,20,Male,2959.05
YEM,2018,20,Female,1752.292
YEM,2018,25,Male,3023.813
YEM,2018,25,Female,1960.852
YEM,2018,30,Male,2879.788
YEM,2018,30,Female,2062.972
YEM,2018,35,Male,2884.543
YEM,2018,35,Female,2182.58
YEM,2018,40,Male,3229.188
YEM,2018,40,Female,2340.107
YEM,2018,45,Male,3421.078
YEM,2018,45,Female,2577.83
YEM,2018,50,Male,4056.029
YEM,2018,50,Female,3405.827
YEM,2018,55,Male,5217.914
YEM,2018,55,Female,4190.139
YEM,2018,60,Male,6527.517
YEM,2018,60,Female,4950.997
YEM,2018,65,Male,6900.15
YEM,2018,65,Female,5696.867
YEM,2018,70,Male,7006.306
YEM,2018,70,Female,6428.908
YEM,2018,75,Male,5537.743
YEM,2018,75,Female,5820.035
YEM,2018,80,Male,3860.71
YEM,2018,80,Female,4873.128
YEM,2018,85,Male,3064.083
YEM,2018,85,Female,4221.589
YEM,2019,0,Male,27364.9
YEM,2019,0,Female,22689.32
YEM,2019,5,Male,2520.883
YEM,2019,5,Female,2375.485
YEM,2019,10,Male,2500.507
YEM,2019,10,Female,2009.556
YEM,2019,15,Male,2877.385
YEM,2019,15,Female,1569.215
YEM,2019,20,Male,4531.949
YEM,2019,20,Female,1850.909
YEM,2019,25,Male,4210.12
YEM,2019,25,Female,1965.574
YEM,2019,30,Male,3565.78
YEM,2019,30,Female,2021.594
YEM,2019,35,Male,3146.56
YEM,2019,35,Female,2058.35
YEM,2019,40,Male,3196.672
YEM,2019,40,Female,2155.245
YEM,2019,45,Male,3231.448
YEM,2019,45,Female,2286.311
YEM,2019,50,Male,3607.639
YEM,2019,50,Female,2971.841
YEM,2019,55,Male,4537.731
YEM,2019,55,Female,3726.615
YEM,2019,60,Male,5741.558
YEM,2019,60,Female,4404.668
YEM,2019,65,Male,5988.709
YEM,2019,65,Female,4976.36
YEM,2019,70,Male,6175.975
YEM,2019,70,Female,5721.408
YEM,2019,75,Male,4880.114
YEM,2019,75,Female,5108.228
YEM,2019,80,Male,3395.069
YEM,2019,80,Female,4251.803
YEM,2019,85,Male,2700.366
YEM,2019,85,Female,3723.26
ZAF,2000,0,Male,39059.12
ZAF,2000,0,Female,33651.36
ZAF,2000,5,Male,3408.846
ZAF,2000,5,Female,3169.38
ZAF,2000,10,Male,2388.254
ZAF,2000,10,Female,1766.569
ZAF,2000,15,Male,5632.024
ZAF,2000,15,Female,4784.575
ZAF,2000,20,Male,10896.5
ZAF,2000,20,Female,13099.19
ZAF,2000,25,Male,18911.42
ZAF,2000,25,Female,21410.19
ZAF,2000,30,Male,23413.81
ZAF,2000,30,Female,20951.74
ZAF,2000,35,Male,23810.5
ZAF,2000,35,Female,17618.07
ZAF,2000,40,Male,21701.3
ZAF,2000,40,Female,14249.69
ZAF,2000,45,Male,20517.43
ZAF,2000,45,Female,12825.84
ZAF,2000,50,Male,18884.08
ZAF,2000,50,Female,11825.59
ZAF,2000,55,Male,18875.24
ZAF,2000,55,Female,11882.96
ZAF,2000,60,Male,19676.94
ZAF,2000,60,Female,13315.78
ZAF,2000,65,Male,18841.56
ZAF,2000,65,Female,13957.74
ZAF,2000,70,Male,18591.62
ZAF,2000,70,Female,15018.45
ZAF,2000,75,Male,12777.74
ZAF,2000,75,Female,11849.66
ZAF,2000,80,Male,9103.439
ZAF,2000,80,Female,11986.61
ZAF,2000,85,Male,4126.337
ZAF,2000,85,Female,7625.078
ZAF,2001,0,Male,40085.52
ZAF,2001,0,Female,34677.59
ZAF,2001,5,Male,3528.43
ZAF,2001,5,Female,3280.414
ZAF,2001,10,Male,2511.742
ZAF,2001,10,Female,1888.961
ZAF,2001,15,Male,5590.133
ZAF,2001,15,Female,5047.031
ZAF,2001,20,Male,10874.95
ZAF,2001,20,Female,14417.36
ZAF,2001,25,Male,20376.85
ZAF,2001,25,Female,25077.31
ZAF,2001,30,Male,26062.39
ZAF,2001,30,Female,24690.16
ZAF,2001,35,Male,26506.39
ZAF,2001,35,Female,20337.25
ZAF,2001,40,Male,23809.37
ZAF,2001,40,Female,16236.02
ZAF,2001,45,Male,21750.92
ZAF,2001,45,Female,14156.5
ZAF,2001,50,Male,20003.09
ZAF,2001,50,Female,12938.81
ZAF,2001,55,Male,18513.17
ZAF,2001,55,Female,11889.72
ZAF,2001,60,Male,19834.08
ZAF,2001,60,Female,13653.83
ZAF,2001,65,Male,18456.22
ZAF,2001,65,Female,13964.66
ZAF,2001,70,Male,18611.05
ZAF,2001,70,Female,15353.77
ZAF,2001,75,Male,12867.26
ZAF,2001,75,Female,12143.59
ZAF,2001,80,Male,9453.734
ZAF,2001,80,Female,12441.33
ZAF,2001,85,Male,4948.798
ZAF,2001,85,Female,8994.089
ZAF,2002,0,Male,41120.86
ZAF,2002,0,Female,35644
ZAF,2002,5,Male,3663.044
ZAF,2002,5,Female,3415.246
ZAF,2002,10,Male,2644.197
ZAF,2002,10,Female,2000.955
ZAF,2002,15,Male,5594.043
ZAF,2002,15,Female,5292.115
ZAF,2002,20,Male,11278
ZAF,2002,20,Female,16003.44
ZAF,2002,25,Male,21853.74
ZAF,2002,25,Female,28946.85
ZAF,2002,30,Male,29295.89
ZAF,2002,30,Female,29489.78
ZAF,2002,35,Male,29573.61
ZAF,2002,35,Female,23770.48
ZAF,2002,40,Male,26451.27
ZAF,2002,40,Female,18827.74
ZAF,2002,45,Male,23319.55
ZAF,2002,45,Female,15888.99
ZAF,2002,50,Male,21571.45
ZAF,2002,50,Female,14377.39
ZAF,2002,55,Male,18836.09
ZAF,2002,55,Female,12377.9
ZAF,2002,60,Male,20253.56
ZAF,2002,60,Female,14052.15
ZAF,2002,65,Male,18650.55
ZAF,2002,65,Female,14383.36
ZAF,2002,70,Male,18371.34
ZAF,2002,70,Female,15673.38
ZAF,2002,75,Male,13142.51
ZAF,2002,75,Female,12622.35
ZAF,2002,80,Male,9637.337
ZAF,2002,80,Female,12785.72
ZAF,2002,85,Male,5533.387
ZAF,2002,85,Female,10068.97
ZAF,2003,0,Male,42475.14
ZAF,2003,0,Female,36833.57
ZAF,2003,5,Male,3802.233
ZAF,2003,5,Female,3547.796
ZAF,2003,10,Male,2745.144
ZAF,2003,10,Female,2125.627
ZAF,2003,15,Male,5497.909
ZAF,2003,15,Female,5404.889
ZAF,2003,20,Male,11739.32
ZAF,2003,20,Female,17572.58
ZAF,2003,25,Male,22793.98
ZAF,2003,25,Female,32067.16
ZAF,2003,30,Male,32520.43
ZAF,2003,30,Female,34380.55
ZAF,2003,35,Male,32472.91
ZAF,2003,35,Female,27259.65
ZAF,2003,40,Male,29511.64
ZAF,2003,40,Female,21574.53
ZAF,2003,45,Male,25362.48
ZAF,2003,45,Female,17642.52
ZAF,2003,50,Male,23246.71
ZAF,2003,50,Female,16054.08
ZAF,2003,55,Male,19563.21
ZAF,2003,55,Female,13138.04
ZAF,2003,60,Male,20709.36
ZAF,2003,60,Female,14531.68
ZAF,2003,65,Male,18992.05
ZAF,2003,65,Female,14731.64
ZAF,2003,70,Male,18140.48
ZAF,2003,70,Female,15977.44
ZAF,2003,75,Male,13509.29
ZAF,2003,75,Female,12858.61
ZAF,2003,80,Male,9682.651
ZAF,2003,80,Female,12927.16
ZAF,2003,85,Male,5753.829
ZAF,2003,85,Female,10579.02
ZAF,2004,0,Male,44198.65
ZAF,2004,0,Female,38450.18
ZAF,2004,5,Male,3885.09
ZAF,2004,5,Female,3639.434
ZAF,2004,10,Male,2822.099
ZAF,2004,10,Female,2241.834
ZAF,2004,15,Male,5309.343
ZAF,2004,15,Female,5383.169
ZAF,2004,20,Male,11825.89
ZAF,2004,20,Female,18522.13
ZAF,2004,25,Male,22778.1
ZAF,2004,25,Female,34153.92
ZAF,2004,30,Male,34250.67
ZAF,2004,30,Female,38102.07
ZAF,2004,35,Male,34900.26
ZAF,2004,35,Female,30329.53
ZAF,2004,40,Male,32030.57
ZAF,2004,40,Female,23839.48
ZAF,2004,45,Male,26993.86
ZAF,2004,45,Female,19217.89
ZAF,2004,50,Male,24325.89
ZAF,2004,50,Female,17452.16
ZAF,2004,55,Male,20280.1
ZAF,2004,55,Female,14066.48
ZAF,2004,60,Male,20417.13
ZAF,2004,60,Female,14825.45
ZAF,2004,65,Male,19310.3
ZAF,2004,65,Female,15063.22
ZAF,2004,70,Male,17261.5
ZAF,2004,70,Female,15705.52
ZAF,2004,75,Male,13432.05
ZAF,2004,75,Female,13072.57
ZAF,2004,80,Male,9314.445
ZAF,2004,80,Female,12817.13
ZAF,2004,85,Male,5361.542
ZAF,2004,85,Female,10307.31
ZAF,2005,0,Male,45404.34
ZAF,2005,0,Female,39583.15
ZAF,2005,5,Male,3896.272
ZAF,2005,5,Female,3650.66
ZAF,2005,10,Male,2857.618
ZAF,2005,10,Female,2306.604
ZAF,2005,15,Male,5261.56
ZAF,2005,15,Female,5268.669
ZAF,2005,20,Male,11902.42
ZAF,2005,20,Female,18664.58
ZAF,2005,25,Male,22430.9
ZAF,2005,25,Female,34877
ZAF,2005,30,Male,35035.92
ZAF,2005,30,Female,40176.37
ZAF,2005,35,Male,36755.42
ZAF,2005,35,Female,32438.03
ZAF,2005,40,Male,33875.17
ZAF,2005,40,Female,25306.21
ZAF,2005,45,Male,28514.91
ZAF,2005,45,Female,20312.09
ZAF,2005,50,Male,25230.82
ZAF,2005,50,Female,18221.2
ZAF,2005,55,Male,21271.69
ZAF,2005,55,Female,15119.22
ZAF,2005,60,Male,20185.4
ZAF,2005,60,Female,14976
ZAF,2005,65,Male,20031.79
ZAF,2005,65,Female,15847.38
ZAF,2005,70,Male,16737.2
ZAF,2005,70,Female,15497.42
ZAF,2005,75,Male,13531.09
ZAF,2005,75,Female,13843.64
ZAF,2005,80,Male,8978.772
ZAF,2005,80,Female,12940.5
ZAF,2005,85,Male,4417.404
ZAF,2005,85,Female,9451.497
ZAF,2006,0,Male,46369.93
ZAF,2006,0,Female,40454.86
ZAF,2006,5,Male,3830.416
ZAF,2006,5,Female,3582.31
ZAF,2006,10,Male,2868.219
ZAF,2006,10,Female,2328.099
ZAF,2006,15,Male,5300.312
ZAF,2006,15,Female,5151.134
ZAF,2006,20,Male,12102.38
ZAF,2006,20,Female,18487.84
ZAF,2006,25,Male,22082.12
ZAF,2006,25,Female,34650
ZAF,2006,30,Male,35086.77
ZAF,2006,30,Female,40756.34
ZAF,2006,35,Male,37622.28
ZAF,2006,35,Female,33503.97
ZAF,2006,40,Male,35011.07
ZAF,2006,40,Female,26278.73
ZAF,2006,45,Male,29743.28
ZAF,2006,45,Female,21073.43
ZAF,2006,50,Male,26252.95
ZAF,2006,50,Female,18929.69
ZAF,2006,55,Male,22411.53
ZAF,2006,55,Female,16126.05
ZAF,2006,60,Male,20066.2
ZAF,2006,60,Female,14992.73
ZAF,2006,65,Male,20821.4
ZAF,2006,65,Female,16490.63
ZAF,2006,70,Male,16937.74
ZAF,2006,70,Female,15848.33
ZAF,2006,75,Male,14053.8
ZAF,2006,75,Female,14722
ZAF,2006,80,Male,9596.611
ZAF,2006,80,Female,13698.26
ZAF,2006,85,Male,5227.937
ZAF,2006,85,Female,10833.51
ZAF,2007,0,Male,44815.54
ZAF,2007,0,Female,39006.84
ZAF,2007,5,Male,3702.139
ZAF,2007,5,Female,3456.694
ZAF,2007,10,Male,2817.876
ZAF,2007,10,Female,2338.356
ZAF,2007,15,Male,5214.697
ZAF,2007,15,Female,4879.327
ZAF,2007,20,Male,11864.26
ZAF,2007,20,Female,17304.42
ZAF,2007,25,Male,21437.08
ZAF,2007,25,Female,32732.21
ZAF,2007,30,Male,33906.38
ZAF,2007,30,Female,38723.19
ZAF,2007,35,Male,37259.5
ZAF,2007,35,Female,32654.36
ZAF,2007,40,Male,34277.83
ZAF,2007,40,Female,25699.91
ZAF,2007,45,Male,29659.4
ZAF,2007,45,Female,20718.38
ZAF,2007,50,Male,26100.63
ZAF,2007,50,Female,18578.03
ZAF,2007,55,Male,22786.33
ZAF,2007,55,Female,16427.18
ZAF,2007,60,Male,19587.58
ZAF,2007,60,Female,14619.39
ZAF,2007,65,Male,20731.14
ZAF,2007,65,Female,16318.78
ZAF,2007,70,Male,16789.9
ZAF,2007,70,Female,15834.37
ZAF,2007,75,Male,13937.93
ZAF,2007,75,Female,14933.22
ZAF,2007,80,Male,9817.984
ZAF,2007,80,Female,14091.15
ZAF,2007,85,Male,5758.342
ZAF,2007,85,Female,11764.49
ZAF,2008,0,Male,41617.59
ZAF,2008,0,Female,36049.33
ZAF,2008,5,Male,3522.869
ZAF,2008,5,Female,3272.087
ZAF,2008,10,Male,2734.161
ZAF,2008,10,Female,2304.239
ZAF,2008,15,Male,5131.135
ZAF,2008,15,Female,4725.1
ZAF,2008,20,Male,11489.65
ZAF,2008,20,Female,16023.22
ZAF,2008,25,Male,20995.11
ZAF,2008,25,Female,30690.44
ZAF,2008,30,Male,32144.92
ZAF,2008,30,Female,35932.01
ZAF,2008,35,Male,36408.27
ZAF,2008,35,Female,31371.78
ZAF,2008,40,Male,33137.7
ZAF,2008,40,Female,24610.7
ZAF,2008,45,Male,29424.05
ZAF,2008,45,Female,20081.37
ZAF,2008,50,Male,25739.39
ZAF,2008,50,Female,17978.25
ZAF,2008,55,Male,23079.8
ZAF,2008,55,Female,16609.9
ZAF,2008,60,Male,19506.76
ZAF,2008,60,Female,14470.03
ZAF,2008,65,Male,20599.82
ZAF,2008,65,Female,16228.71
ZAF,2008,70,Male,16835.47
ZAF,2008,70,Female,15666.83
ZAF,2008,75,Male,13817.36
ZAF,2008,75,Female,15204.16
ZAF,2008,80,Male,9903.354
ZAF,2008,80,Female,14362.62
ZAF,2008,85,Male,5949.498
ZAF,2008,85,Female,12144.35
ZAF,2009,0,Male,36897.37
ZAF,2009,0,Female,31740.49
ZAF,2009,5,Male,3316.916
ZAF,2009,5,Female,3058.716
ZAF,2009,10,Male,2616.881
ZAF,2009,10,Female,2245.784
ZAF,2009,15,Male,4963.671
ZAF,2009,15,Female,4644.688
ZAF,2009,20,Male,10866.68
ZAF,2009,20,Female,14679.35
ZAF,2009,25,Male,20163.96
ZAF,2009,25,Female,28132.89
ZAF,2009,30,Male,29982.37
ZAF,2009,30,Female,32529.47
ZAF,2009,35,Male,34557.59
ZAF,2009,35,Female,29224.07
ZAF,2009,40,Male,31695.14
ZAF,2009,40,Female,23216.39
ZAF,2009,45,Male,28752.9
ZAF,2009,45,Female,19260.73
ZAF,2009,50,Male,25299.6
ZAF,2009,50,Female,17308.88
ZAF,2009,55,Male,23063.05
ZAF,2009,55,Female,16352.97
ZAF,2009,60,Male,19951.7
ZAF,2009,60,Female,14475.08
ZAF,2009,65,Male,20311.89
ZAF,2009,65,Female,16141.37
ZAF,2009,70,Male,17180.31
ZAF,2009,70,Female,15926.17
ZAF,2009,75,Male,13691.56
ZAF,2009,75,Female,15367.34
ZAF,2009,80,Male,9898.833
ZAF,2009,80,Female,14735.87
ZAF,2009,85,Male,5735.874
ZAF,2009,85,Female,12122.9
ZAF,2010,0,Male,32224.76
ZAF,2010,0,Female,27392.47
ZAF,2010,5,Male,3115.222
ZAF,2010,5,Female,2819.888
ZAF,2010,10,Male,2492.86
ZAF,2010,10,Female,2156.142
ZAF,2010,15,Male,4824.041
ZAF,2010,15,Female,4512.459
ZAF,2010,20,Male,10270.44
ZAF,2010,20,Female,13281.53
ZAF,2010,25,Male,19003.34
ZAF,2010,25,Female,25357.08
ZAF,2010,30,Male,27585.4
ZAF,2010,30,Female,29394.17
ZAF,2010,35,Male,31903.35
ZAF,2010,35,Female,26938.66
ZAF,2010,40,Male,29907.96
ZAF,2010,40,Female,21796.95
ZAF,2010,45,Male,27626.79
ZAF,2010,45,Female,18402.87
ZAF,2010,50,Male,24738.84
ZAF,2010,50,Female,16793.35
ZAF,2010,55,Male,22783.27
ZAF,2010,55,Female,15859.06
ZAF,2010,60,Male,20583.39
ZAF,2010,60,Female,14844.48
ZAF,2010,65,Male,19834.78
ZAF,2010,65,Female,15877.15
ZAF,2010,70,Male,17616.5
ZAF,2010,70,Female,16609.38
ZAF,2010,75,Male,13626.84
ZAF,2010,75,Female,15192.25
ZAF,2010,80,Male,9823.465
ZAF,2010,80,Female,15108.79
ZAF,2010,85,Male,4988.154
ZAF,2010,85,Female,11605.64
ZAF,2011,0,Male,28694.49
ZAF,2011,0,Female,24111.97
ZAF,2011,5,Male,2909.168
ZAF,2011,5,Female,2582.325
ZAF,2011,10,Male,2372.238
ZAF,2011,10,Female,2029.88
ZAF,2011,15,Male,4720.37
ZAF,2011,15,Female,4331.238
ZAF,2011,20,Male,9562.9
ZAF,2011,20,Female,11460.27
ZAF,2011,25,Male,17517.2
ZAF,2011,25,Female,21526.19
ZAF,2011,30,Male,24668.96
ZAF,2011,30,Female,25385.82
ZAF,2011,35,Male,28779.61
ZAF,2011,35,Female,23791.21
ZAF,2011,40,Male,27467
ZAF,2011,40,Female,19782.9
ZAF,2011,45,Male,25682.01
ZAF,2011,45,Female,17016.7
ZAF,2011,50,Male,23736.69
ZAF,2011,50,Female,15879.91
ZAF,2011,55,Male,22122.06
ZAF,2011,55,Female,15333.06
ZAF,2011,60,Male,20671.57
ZAF,2011,60,Female,14932.35
ZAF,2011,65,Male,19092.28
ZAF,2011,65,Female,15273.1
ZAF,2011,70,Male,17580.38
ZAF,2011,70,Female,16658.96
ZAF,2011,75,Male,13514.47
ZAF,2011,75,Female,15130.94
ZAF,2011,80,Male,10251.26
ZAF,2011,80,Female,15470.01
ZAF,2011,85,Male,5863.602
ZAF,2011,85,Female,13088.39
ZAF,2012,0,Male,26611.64
ZAF,2012,0,Female,22080.31
ZAF,2012,5,Male,2727.037
ZAF,2012,5,Female,2338.309
ZAF,2012,10,Male,2272.781
ZAF,2012,10,Female,1902.462
ZAF,2012,15,Male,4762.318
ZAF,2012,15,Female,4142.389
ZAF,2012,20,Male,9288.814
ZAF,2012,20,Female,9889.604
ZAF,2012,25,Male,16593.91
ZAF,2012,25,Female,18216.36
ZAF,2012,30,Male,22695.43
ZAF,2012,30,Female,22067.29
ZAF,2012,35,Male,26176.04
ZAF,2012,35,Female,20807.43
ZAF,2012,40,Male,25744.35
ZAF,2012,40,Female,17950.55
ZAF,2012,45,Male,24011.53
ZAF,2012,45,Female,15622.91
ZAF,2012,50,Male,22914.1
ZAF,2012,50,Female,14964.59
ZAF,2012,55,Male,21699.08
ZAF,2012,55,Female,14618
ZAF,2012,60,Male,20842.97
ZAF,2012,60,Female,14771.35
ZAF,2012,65,Male,18709.45
ZAF,2012,65,Female,14714.21
ZAF,2012,70,Male,17440.68
ZAF,2012,70,Female,16467.08
ZAF,2012,75,Male,13301.89
ZAF,2012,75,Female,15143.98
ZAF,2012,80,Male,10440.22
ZAF,2012,80,Female,15682.4
ZAF,2012,85,Male,6446.663
ZAF,2012,85,Female,14150.1
ZAF,2013,0,Male,25626.87
ZAF,2013,0,Female,21210.79
ZAF,2013,5,Male,2522.932
ZAF,2013,5,Female,2144.622
ZAF,2013,10,Male,2162.923
ZAF,2013,10,Female,1774.729
ZAF,2013,15,Male,4834.53
ZAF,2013,15,Female,3959.003
ZAF,2013,20,Male,9204.244
ZAF,2013,20,Female,8802.921
ZAF,2013,25,Male,15705.91
ZAF,2013,25,Female,15895.69
ZAF,2013,30,Male,21574.32
