iso3,year,month,observed
MNE,2016,9,576.631417629203
MNE,2016,10,614.149161916252
MNE,2016,11,586.744896523973
MNE,2016,12,816.418739811644
MNE,2017,1,920.044383682984
MNE,2017,2,632.67370816763
MNE,2017,3,612.053716644319
MNE,2017,4,614.344826813576
MNE,2017,5,562.140245099796
MNE,2017,6,596.997849817774
MNE,2017,7,588.488012046249
MNE,2017,8,605.016735410173
MNE,2017,9,541.029301397358
MNE,2017,10,553.63040732827
MNE,2017,11,571.959288682325
MNE,2017,12,646.584019909547
MNE,2018,1,720.931644317245
MNE,2018,2,621.481553174432
MNE,2018,3,683.271036032016
MNE,2018,4,616.427532149141
MNE,2018,5,582.190615526206
MNE,2018,6,554.311983418958
MNE,2018,7,579.092989736511
MNE,2018,8,591.646525831588
MNE,2018,9,570.778309985227
MNE,2018,10,618.383927384738
MNE,2018,11,618.546960321037
MNE,2018,12,636.969682122903
MNE,2019,1,726.714285714286
MNE,2019,2,592.428571428571
MNE,2019,3,553.571428571429
MNE,2019,4,540.571428571429
MNE,2019,5,491.714285714286
MNE,2019,6,541.714285714286
MNE,2019,7,508.428571428572
MNE,2019,8,526.857142857143
MNE,2019,9,498.571428571429
MNE,2019,10,519.142857142857
MNE,2019,11,551.285714285714
MNE,2019,12,528
MNE,2020,1,602.142857142857
MNE,2020,2,560.857142857143
MNE,2020,3,580.571428571429
MNE,2020,4,484.428571428571
MNE,2020,5,486
MNE,2020,6,491
MNE,2020,7,656.428571428572
MNE,2020,8,582.857142857143
MNE,2020,9,599.857142857143
MNE,2020,10,728.857142857143
MNE,2020,11,754.714285714286
MNE,2020,12,910.285714285714
MNE,2021,1,773
MNE,2021,2,841.428571428572
MNE,2021,3,942.428571428571
MNE,2021,4,832.285714285714
MNE,2021,5,653.714285714286
MNE,2021,6,533
MNE,2021,7,586.142857142857
MNE,2021,8,734
MNE,2021,9,778.428571428572
MNE,2021,10,776.571428571429
NLD,2015,1,16744
NLD,2015,2,13173
NLD,2015,3,13667.8571428571
NLD,2015,4,12157
NLD,2015,5,11827.2857142857
NLD,2015,6,11237.8571428571
NLD,2015,7,11471.8571428571
NLD,2015,8,11205.1428571429
NLD,2015,9,11283
NLD,2015,10,12247
NLD,2015,11,11622.1428571429
NLD,2015,12,13216.8571428571
NLD,2016,1,12959.5714285714
NLD,2016,2,12956.4285714286
NLD,2016,3,13692
NLD,2016,4,12153
NLD,2016,5,12244.1428571429
NLD,2016,6,11212.8571428571
NLD,2016,7,11723.7142857143
NLD,2016,8,11467.1428571429
NLD,2016,9,11213.4285714286
NLD,2016,10,12476.2857142857
NLD,2016,11,12357.8571428571
NLD,2016,12,13858.5714285714
NLD,2017,1,15856.7142857143
NLD,2017,2,13585.1428571429
NLD,2017,3,12924.5714285714
NLD,2017,4,11864.5714285714
NLD,2017,5,12302.1428571429
NLD,2017,6,11366.2857142857
NLD,2017,7,11566.7142857143
NLD,2017,8,11371.8571428571
NLD,2017,9,11403
NLD,2017,10,11967.5714285714
NLD,2017,11,12264.4285714286
NLD,2017,12,13332
NLD,2018,1,15340.7142857143
NLD,2018,2,14575.4285714286
NLD,2018,3,16175.8571428571
NLD,2018,4,12083.7142857143
NLD,2018,5,11797.4285714286
NLD,2018,6,11245.8571428571
NLD,2018,7,12062.2857142857
NLD,2018,8,11724.5714285714
NLD,2018,9,11318.5714285714
NLD,2018,10,12194.7142857143
NLD,2018,11,12118.1428571429
NLD,2018,12,12353.7142857143
NLD,2019,1,14900.7142857143
NLD,2019,2,12750.2857142857
NLD,2019,3,13748.2857142857
NLD,2019,4,12589.1428571429
NLD,2019,5,12414.1428571429
NLD,2019,6,11697.8571428571
NLD,2019,7,12255.2857142857
NLD,2019,8,11817.2857142857
NLD,2019,9,11311.2857142857
NLD,2019,10,12642.4285714286
NLD,2019,11,12962.2857142857
NLD,2019,12,12454
NLD,2020,1,15382
NLD,2020,2,12903
NLD,2020,3,16576.2857142857
NLD,2020,4,18522.1428571429
NLD,2020,5,12617.7142857143
NLD,2020,6,11473.4285714286
NLD,2020,7,11612.5714285714
NLD,2020,8,12592
NLD,2020,9,11992.2857142857
NLD,2020,10,14665.5714285714
NLD,2020,11,14917.5714285714
NLD,2020,12,17989.4285714286
NLD,2021,1,16096
NLD,2021,2,13860.5714285714
NLD,2021,3,13810.4285714286
NLD,2021,4,13490.5714285714
NLD,2021,5,13122.1428571429
NLD,2021,6,12175.2857142857
NLD,2021,7,12596
NLD,2021,8,12852.7142857143
NLD,2021,9,12725.5714285714
NLD,2021,10,14169.8571428571
NLD,2021,11,16861
NLD,2021,12,18290.8571428571
NOR,2015,1,4668
NOR,2015,2,3620
NOR,2015,3,3727.85714285714
NOR,2015,4,3260.14285714286
NOR,2015,5,3235.28571428571
NOR,2015,6,3168.71428571429
NOR,2015,7,3064.28571428571
NOR,2015,8,3157.57142857143
NOR,2015,9,3140.85714285714
NOR,2015,10,3318.28571428571
NOR,2015,11,3306.71428571429
NOR,2015,12,3860.28571428572
NOR,2016,1,3735.85714285714
NOR,2016,2,3446.57142857143
NOR,2016,3,3527.71428571429
NOR,2016,4,3302.85714285714
NOR,2016,5,3239
NOR,2016,6,2995.28571428571
NOR,2016,7,3191
NOR,2016,8,3160.85714285714
NOR,2016,9,3098.14285714286
NOR,2016,10,3333.28571428571
NOR,2016,11,3425.28571428571
NOR,2016,12,3980.14285714286
NOR,2017,1,4239.71428571429
NOR,2017,2,3458.14285714286
NOR,2017,3,3555.14285714286
NOR,2017,4,3372.42857142857
NOR,2017,5,3193.71428571429
NOR,2017,6,3136.14285714286
NOR,2017,7,3228.14285714286
NOR,2017,8,3200
NOR,2017,9,3030.57142857143
NOR,2017,10,3301.71428571429
NOR,2017,11,3231.28571428571
NOR,2017,12,3684
NOR,2018,1,4115.42857142857
NOR,2018,2,3643.85714285714
NOR,2018,3,3917.71428571429
NOR,2018,4,3421
NOR,2018,5,3224.71428571429
NOR,2018,6,3044.28571428571
NOR,2018,7,3295.14285714286
NOR,2018,8,3152.71428571429
NOR,2018,9,3033.28571428571
NOR,2018,10,3220
NOR,2018,11,3268.28571428571
NOR,2018,12,3367.57142857143
NOR,2019,1,3978
NOR,2019,2,3424
NOR,2019,3,3608.57142857143
NOR,2019,4,3317.71428571429
NOR,2019,5,3310.71428571429
NOR,2019,6,3141
NOR,2019,7,3239.42857142857
NOR,2019,8,3205.57142857143
NOR,2019,9,3195.85714285714
NOR,2019,10,3420
NOR,2019,11,3412.14285714286
NOR,2019,12,3205
NOR,2020,1,4211.57142857143
NOR,2020,2,3416.42857142857
NOR,2020,3,3644.14285714286
NOR,2020,4,3442.85714285714
NOR,2020,5,3139.71428571429
NOR,2020,6,3032
NOR,2020,7,3188.71428571429
NOR,2020,8,3225.42857142857
NOR,2020,9,3255.57142857143
NOR,2020,10,3378.57142857143
NOR,2020,11,3356.14285714286
NOR,2020,12,3895.85714285714
NOR,2021,1,3521.14285714286
NOR,2021,2,3116.57142857143
NOR,2021,3,3362.14285714286
NOR,2021,4,3254.14285714286
NOR,2021,5,3185.14285714286
NOR,2021,6,3036.71428571429
NOR,2021,7,3294.14285714286
NOR,2021,8,3456
NOR,2021,9,3449.71428571429
NOR,2021,10,3705.28571428571
NOR,2021,11,4017.28571428571
NOR,2021,12,4473.71428571429
NZL,2015,1,2843
NZL,2015,2,2272
NZL,2015,3,2495.14285714286
NZL,2015,4,2443.42857142857
NZL,2015,5,2616.71428571429
NZL,2015,6,2709.57142857143
NZL,2015,7,3051.28571428571
NZL,2015,8,3071.14285714286
NZL,2015,9,2821.71428571429
NZL,2015,10,2691
NZL,2015,11,2500.28571428571
NZL,2015,12,2684.71428571429
NZL,2016,1,2260.85714285714
NZL,2016,2,2233.71428571429
NZL,2016,3,2353.85714285714
NZL,2016,4,2400.57142857143
NZL,2016,5,2646.57142857143
NZL,2016,6,2705.28571428571
NZL,2016,7,2915.14285714286
NZL,2016,8,2999
NZL,2016,9,2775.42857142857
NZL,2016,10,2735.71428571429
NZL,2016,11,2563.42857142857
NZL,2016,12,2586.42857142857
NZL,2017,1,2547.28571428571
NZL,2017,2,2297.85714285714
NZL,2017,3,2600.71428571429
NZL,2017,4,2562.42857142857
NZL,2017,5,2856.42857142857
NZL,2017,6,2994
NZL,2017,7,3427.85714285714
NZL,2017,8,3386.57142857143
NZL,2017,9,2894.85714285714
NZL,2017,10,2793.85714285714
NZL,2017,11,2577.71428571429
NZL,2017,12,2555.42857142857
NZL,2018,1,2759.71428571429
NZL,2018,2,2329.14285714286
NZL,2018,3,2640.14285714286
NZL,2018,4,2647.71428571429
NZL,2018,5,2854.28571428571
NZL,2018,6,2891
NZL,2018,7,3034.71428571429
NZL,2018,8,3138.28571428571
NZL,2018,9,2860.14285714286
NZL,2018,10,2855.57142857143
NZL,2018,11,2608.28571428571
NZL,2018,12,2434
NZL,2019,1,2815.57142857143
NZL,2019,2,2282.85714285714
NZL,2019,3,2838
NZL,2019,4,2796.57142857143
NZL,2019,5,2986.42857142857
NZL,2019,6,3116.85714285714
NZL,2019,7,3316.57142857143
NZL,2019,8,3130.14285714286
NZL,2019,9,2907.57142857143
NZL,2019,10,2886.85714285714
NZL,2019,11,2640.57142857143
NZL,2019,12,2370
NZL,2020,1,2949.14285714286
NZL,2020,2,2510.85714285714
NZL,2020,3,2713.14285714286
NZL,2020,4,2706.57142857143
NZL,2020,5,2706.28571428571
NZL,2020,6,2704.85714285714
NZL,2020,7,2925.57142857143
NZL,2020,8,2809.57142857143
NZL,2020,9,2662
NZL,2020,10,2776
NZL,2020,11,2662.42857142857
NZL,2020,12,3066.57142857143
NZL,2021,1,2652.71428571429
NZL,2021,2,2482.85714285714
NZL,2021,3,2823.42857142857
NZL,2021,4,2778.85714285714
NZL,2021,5,2925.28571428571
NZL,2021,6,2949
NZL,2021,7,3298.85714285714
NZL,2021,8,3354.57142857143
NZL,2021,9,2890.85714285714
NZL,2021,10,2884
NZL,2021,11,2788
NZL,2021,12,2951.57142857143
PER,2017,1,10244.2274542619
PER,2017,2,9865.21290095784
PER,2017,3,11355.1521939619
PER,2017,4,10186.3788828286
PER,2017,5,10727.5242149325
PER,2017,6,11021.4104356926
PER,2017,7,11813.4908753184
PER,2017,8,11688.313531782
PER,2017,9,11841.3510568783
PER,2017,10,12224.8155002927
PER,2017,11,11480.5230109813
PER,2017,12,11227.8466421119
PER,2018,1,10920.7661411144
PER,2018,2,9558.0750196404
PER,2018,3,10593.3844959143
PER,2018,4,10429.1690232418
PER,2018,5,11712.9877504928
PER,2018,6,12722.5893732173
PER,2018,7,12959.7312059584
PER,2018,8,12513.9535277452
PER,2018,9,11935.6142645632
PER,2018,10,12343.617137561
PER,2018,11,11040.2114742723
PER,2018,12,11006.4589862789
PER,2019,1,12746.564492671
PER,2019,2,11437.2294088916
PER,2019,3,12045.9181390873
PER,2019,4,10993.5338760442
PER,2019,5,11075.0578460094
PER,2019,6,11572.1595370553
PER,2019,7,12244.8649204557
PER,2019,8,12375.3740090334
PER,2019,9,11985.9688423016
PER,2019,10,12428.426484065
PER,2019,11,11821.1524865368
PER,2019,12,11085.3146578488
PER,2020,1,15268.1486309221
PER,2020,2,13317.2322824274
PER,2020,3,13795.9424487957
PER,2020,4,18964.8450911226
PER,2020,5,35350.8093709601
PER,2020,6,36448.8187625304
PER,2020,7,38492.9306254972
PER,2020,8,36104.6850411588
PER,2020,9,22231.4628204005
PER,2020,10,17879.3914519765
PER,2020,11,16201.6953498944
PER,2020,12,19277.5010106421
PER,2021,1,27289.8394730783
PER,2021,2,37022.4928592052
PER,2021,3,41290.0339507455
PER,2021,4,43512.7558129853
PER,2021,5,34677.5734628093
PER,2021,6,23573.513597116
PER,2021,7,18561.2925977157
PER,2021,8,16725.1464368727
PER,2021,9,15463.7354222052
PER,2021,10,15819.5406880836
PER,2021,11,15264.6117992533
PER,2021,12,17546.3987503616
POL,2015,1,39060
POL,2015,2,35092
POL,2015,3,38485
POL,2015,4,34098
POL,2015,5,31900.2857142857
POL,2015,6,30080
POL,2015,7,30726.4285714286
POL,2015,8,31863
POL,2015,9,29662.4285714286
POL,2015,10,33062.8571428571
POL,2015,11,31947
POL,2015,12,35875
POL,2016,1,32933.5714285714
POL,2016,2,33051.7142857143
POL,2016,3,35144.8571428571
POL,2016,4,31680.8571428571
POL,2016,5,31780
POL,2016,6,29830.8571428571
POL,2016,7,30312.2857142857
POL,2016,8,30262.5714285714
POL,2016,9,29789.1428571429
POL,2016,10,33215.7142857143
POL,2016,11,32643.7142857143
POL,2016,12,36307.7142857143
POL,2017,1,43643.2857142857
POL,2017,2,37058.5714285714
POL,2017,3,34692.4285714286
POL,2017,4,31900.7142857143
POL,2017,5,31669.1428571429
POL,2017,6,30039.5714285714
POL,2017,7,30867
POL,2017,8,30736
POL,2017,9,30935.2857142857
POL,2017,10,34238.5714285714
POL,2017,11,32388.7142857143
POL,2017,12,34363.7142857143
POL,2018,1,39017.4285714286
POL,2018,2,37037.1428571429
POL,2018,3,41543.4285714286
POL,2018,4,34225.5714285714
POL,2018,5,32443.8571428571
POL,2018,6,30480.5714285714
POL,2018,7,32796.5714285714
POL,2018,8,31550.8571428571
POL,2018,9,31314.7142857143
POL,2018,10,34024
POL,2018,11,33035.4285714286
POL,2018,12,33842.4285714286
POL,2019,1,41439.1428571429
POL,2019,2,36059
POL,2019,3,35965.7142857143
POL,2019,4,33390
POL,2019,5,33181.5714285714
POL,2019,6,32815.1428571429
POL,2019,7,32428.5714285714
POL,2019,8,32140.8571428571
POL,2019,9,31499.8571428571
POL,2019,10,34197.1428571429
POL,2019,11,32539
POL,2019,12,31968
POL,2020,1,40116.1428571429
POL,2020,2,35134.8571428572
POL,2020,3,36668.7142857143
POL,2020,4,34030
POL,2020,5,33648.7142857143
POL,2020,6,32484.1428571429
POL,2020,7,33433
POL,2020,8,34684.5714285714
POL,2020,9,34359.2857142857
POL,2020,10,50130.5714285714
POL,2020,11,64041.1428571429
POL,2020,12,56872.8571428572
POL,2021,1,45282.4285714286
POL,2021,2,39857.2857142857
POL,2021,3,51611.8571428572
POL,2021,4,54003.4285714286
POL,2021,5,40586.5714285714
POL,2021,6,34979.7142857143
POL,2021,7,33947.7142857143
POL,2021,8,32956.5714285714
POL,2021,9,34040.5714285714
POL,2021,10,39105.7142857143
POL,2021,11,49768.5714285714
POL,2021,12,62523.5714285714
PRT,2015,1,15031
PRT,2015,2,11229
PRT,2015,3,10061.8571428571
PRT,2015,4,8230.42857142857
PRT,2015,5,8376.57142857143
PRT,2015,6,7681.42857142857
PRT,2015,7,7851.71428571429
PRT,2015,8,7829.14285714286
PRT,2015,9,7757.57142857143
PRT,2015,10,8186.28571428572
PRT,2015,11,8372.57142857143
PRT,2015,12,10057.4285714286
PRT,2016,1,9765.42857142857
PRT,2016,2,9621.71428571429
PRT,2016,3,10228.2857142857
PRT,2016,4,9037.57142857143
PRT,2016,5,8668.85714285714
PRT,2016,6,8106.28571428572
PRT,2016,7,8666.14285714286
PRT,2016,8,8552
PRT,2016,9,7796.14285714286
PRT,2016,10,8550.57142857143
PRT,2016,11,9113.57142857143
PRT,2016,12,11921.4285714286
PRT,2017,1,13380.5714285714
PRT,2017,2,9534.85714285714
PRT,2017,3,9317.71428571429
PRT,2017,4,8406.14285714286
PRT,2017,5,8361.85714285714
PRT,2017,6,8241
PRT,2017,7,7948.42857142857
PRT,2017,8,7958.57142857143
PRT,2017,9,7810.85714285714
PRT,2017,10,8618
PRT,2017,11,8901.42857142857
PRT,2017,12,10803.5714285714
PRT,2018,1,12648.5714285714
PRT,2018,2,11015.1428571429
PRT,2018,3,10486.2857142857
PRT,2018,4,9518.85714285714
PRT,2018,5,8800.14285714286
PRT,2018,6,8483
PRT,2018,7,8140.28571428572
PRT,2018,8,8897.42857142857
PRT,2018,9,7850.28571428572
PRT,2018,10,8661.42857142857
PRT,2018,11,8991
PRT,2018,12,9199.57142857143
PRT,2019,1,13581.7142857143
PRT,2019,2,10607.8571428571
PRT,2019,3,9918
PRT,2019,4,9001.28571428571
PRT,2019,5,8696.85714285714
PRT,2019,6,8096.14285714286
PRT,2019,7,8226.28571428571
PRT,2019,8,8214.85714285714
PRT,2019,9,8005.14285714286
PRT,2019,10,8782.14285714286
PRT,2019,11,9328.71428571429
PRT,2019,12,9015
PRT,2020,1,12923.5714285714
PRT,2020,2,9833.42857142857
PRT,2020,3,10666.4285714286
PRT,2020,4,10378.4285714286
PRT,2020,5,9541.14285714286
PRT,2020,6,8548.28571428571
PRT,2020,7,10403
PRT,2020,8,9024.85714285714
PRT,2020,9,8949.14285714286
PRT,2020,10,9987.71428571429
PRT,2020,11,11517
PRT,2020,12,13943
PRT,2021,1,18883.5714285714
PRT,2021,2,12532.7142857143
PRT,2021,3,9546.57142857143
PRT,2021,4,8414.71428571429
PRT,2021,5,8600.71428571429
PRT,2021,6,8250.28571428571
PRT,2021,7,8787.42857142857
PRT,2021,8,9271.71428571429
PRT,2021,9,8581.28571428571
PRT,2021,10,9389
PRT,2021,11,10467.7142857143
PRT,2021,12,11833.2857142857
ROU,2015,1,28321
ROU,2015,2,23923
ROU,2015,3,25770
ROU,2015,4,22991.2857142857
ROU,2015,5,20709.5714285714
ROU,2015,6,19486.4285714286
ROU,2015,7,20451.5714285714
ROU,2015,8,19433.2857142857
ROU,2015,9,18661
ROU,2015,10,21321.8571428571
ROU,2015,11,21757.8571428571
ROU,2015,12,24382.1428571429
ROU,2016,1,22793.2857142857
ROU,2016,2,21765.8571428571
ROU,2016,3,22493
ROU,2016,4,21034.8571428571
ROU,2016,5,21267.8571428571
ROU,2016,6,20960.1428571429
ROU,2016,7,19516.7142857143
ROU,2016,8,19311.8571428571
ROU,2016,9,19029.7142857143
ROU,2016,10,22213.5714285714
ROU,2016,11,21714.2857142857
ROU,2016,12,24931.8571428571
ROU,2017,1,29302.7142857143
ROU,2017,2,22818.7142857143
ROU,2017,3,22577.7142857143
ROU,2017,4,21434.4285714286
ROU,2017,5,20524
ROU,2017,6,20159.4285714286
ROU,2017,7,19878.8571428571
ROU,2017,8,20289.5714285714
ROU,2017,9,18720.5714285714
ROU,2017,10,21939
ROU,2017,11,21450.4285714286
ROU,2017,12,22121.5714285714
ROU,2018,1,24842.8571428571
ROU,2018,2,23346.1428571429
ROU,2018,3,25397
ROU,2018,4,21513.7142857143
ROU,2018,5,20664.4285714286
ROU,2018,6,19299.8571428571
ROU,2018,7,20314.7142857143
ROU,2018,8,20393.5714285714
ROU,2018,9,19337.7142857143
ROU,2018,10,22900.1428571429
ROU,2018,11,22147
ROU,2018,12,23064.8571428571
ROU,2019,1,28874.2857142857
ROU,2019,2,22285
ROU,2019,3,23538.5714285714
ROU,2019,4,21334.8571428571
ROU,2019,5,21096.1428571429
ROU,2019,6,20539.7142857143
ROU,2019,7,20189.4285714286
ROU,2019,8,19989
ROU,2019,9,18950.8571428571
ROU,2019,10,21085.4285714286
ROU,2019,11,20482.7142857143
ROU,2019,12,20345
ROU,2020,1,26147
ROU,2020,2,22146
ROU,2020,3,22715.2857142857
ROU,2020,4,21892.8571428571
ROU,2020,5,20896.2857142857
ROU,2020,6,21057.8571428571
ROU,2020,7,22365.4285714286
ROU,2020,8,23222
ROU,2020,9,21840.7142857143
ROU,2020,10,27839.5714285714
ROU,2020,11,35090.7142857143
ROU,2020,12,36213.2857142857
ROU,2021,1,27513.2857142857
ROU,2021,2,24130
ROU,2021,3,29855
ROU,2021,4,29740.2857142857
ROU,2021,5,24043
ROU,2021,6,21235
ROU,2021,7,21292.4285714286
ROU,2021,8,20590.7142857143
ROU,2021,9,25617.5714285714
ROU,2021,10,46815
ROU,2021,11,35616
ROU,2021,12,26579.7142857143
SVK,2015,1,6036
SVK,2015,2,5002
SVK,2015,3,4984.42857142857
SVK,2015,4,4522.57142857143
SVK,2015,5,4199.28571428571
SVK,2015,6,4128.28571428571
SVK,2015,7,4370.42857142857
SVK,2015,8,4390.14285714286
SVK,2015,9,4039.42857142857
SVK,2015,10,4254.42857142857
SVK,2015,11,4133.85714285714
SVK,2015,12,4686.14285714286
SVK,2016,1,4177.28571428571
SVK,2016,2,4297.28571428571
SVK,2016,3,4497
SVK,2016,4,4271.42857142857
SVK,2016,5,4366.71428571429
SVK,2016,6,4043.42857142857
SVK,2016,7,4123
SVK,2016,8,4028.57142857143
SVK,2016,9,4162
SVK,2016,10,4593
SVK,2016,11,4506
SVK,2016,12,5019.28571428571
SVK,2017,1,6139.85714285714
SVK,2017,2,4802.85714285714
SVK,2017,3,4644
SVK,2017,4,4325.71428571429
SVK,2017,5,4120.85714285714
SVK,2017,6,3943.14285714286
SVK,2017,7,4175.57142857143
SVK,2017,8,4291
SVK,2017,9,4170
SVK,2017,10,4419.71428571429
SVK,2017,11,4272.28571428572
SVK,2017,12,4397
SVK,2018,1,5225.57142857143
SVK,2018,2,4880.57142857143
SVK,2018,3,5340.85714285714
SVK,2018,4,4246.14285714286
SVK,2018,5,4333.42857142857
SVK,2018,6,3971.42857142857
SVK,2018,7,4440.71428571429
SVK,2018,8,4323
SVK,2018,9,4253.42857142857
SVK,2018,10,4445.57142857143
SVK,2018,11,4342.28571428571
SVK,2018,12,4334
SVK,2019,1,5384.28571428571
SVK,2019,2,5057.57142857143
SVK,2019,3,4889
SVK,2019,4,4386.71428571429
SVK,2019,5,4171.42857142857
SVK,2019,6,4197
SVK,2019,7,4165.71428571429
SVK,2019,8,4197.28571428571
SVK,2019,9,4029
SVK,2019,10,4319
SVK,2019,11,4258
SVK,2019,12,4060
SVK,2020,1,5442.42857142857
SVK,2020,2,4687.57142857143
SVK,2020,3,4957.28571428572
SVK,2020,4,4247.57142857143
SVK,2020,5,4264.71428571429
SVK,2020,6,4063.28571428571
SVK,2020,7,4283.42857142857
SVK,2020,8,4428.57142857143
SVK,2020,9,4379.71428571429
SVK,2020,10,5399.42857142857
SVK,2020,11,6060.57142857143
SVK,2020,12,8054.42857142857
SVK,2021,1,8463.85714285714
SVK,2021,2,8023.14285714286
SVK,2021,3,7485.28571428572
SVK,2021,4,5523.14285714286
SVK,2021,5,4672.57142857143
SVK,2021,6,4406.14285714286
SVK,2021,7,4324.85714285714
SVK,2021,8,4257.85714285714
SVK,2021,9,4694
SVK,2021,10,5705.14285714286
SVK,2021,11,7565.71428571429
SVK,2021,12,7835.28571428572
SVN,2015,1,2149
SVN,2015,2,1774
SVN,2015,3,1904.28571428571
SVN,2015,4,1761.14285714286
SVN,2015,5,1502.57142857143
SVN,2015,6,1434.57142857143
SVN,2015,7,1655
SVN,2015,8,1517.42857142857
SVN,2015,9,1403.85714285714
SVN,2015,10,1681.14285714286
SVN,2015,11,1596.71428571429
SVN,2015,12,1804.28571428571
SVN,2016,1,1820
SVN,2016,2,1747
SVN,2016,3,1835
SVN,2016,4,1588
SVN,2016,5,1569.14285714286
SVN,2016,6,1459.42857142857
SVN,2016,7,1512
SVN,2016,8,1510.57142857143
SVN,2016,9,1517.14285714286
SVN,2016,10,1677.14285714286
SVN,2016,11,1568.57142857143
SVN,2016,12,1773
SVN,2017,1,2426.71428571429
SVN,2017,2,1978.42857142857
SVN,2017,3,1788.85714285714
SVN,2017,4,1570.71428571429
SVN,2017,5,1581.28571428571
SVN,2017,6,1483.28571428571
SVN,2017,7,1525.85714285714
SVN,2017,8,1542.28571428571
SVN,2017,9,1525.57142857143
SVN,2017,10,1659
SVN,2017,11,1642.57142857143
SVN,2017,12,1711.42857142857
SVN,2018,1,1896.14285714286
SVN,2018,2,1873.42857142857
SVN,2018,3,2037.42857142857
SVN,2018,4,1699.57142857143
SVN,2018,5,1575.85714285714
SVN,2018,6,1473.57142857143
SVN,2018,7,1549
SVN,2018,8,1648.85714285714
SVN,2018,9,1580.85714285714
SVN,2018,10,1717.85714285714
SVN,2018,11,1640.42857142857
SVN,2018,12,1735
SVN,2019,1,2282.85714285714
SVN,2019,2,1944.57142857143
SVN,2019,3,1868.42857142857
SVN,2019,4,1644.42857142857
SVN,2019,5,1650.57142857143
SVN,2019,6,1455
SVN,2019,7,1592.14285714286
SVN,2019,8,1606
SVN,2019,9,1537.28571428571
SVN,2019,10,1647.57142857143
SVN,2019,11,1605.14285714286
SVN,2019,12,1713
SVN,2020,1,2139
SVN,2020,2,1891
SVN,2020,3,1859.14285714286
SVN,2020,4,1722.14285714286
SVN,2020,5,1621
SVN,2020,6,1613.71428571429
SVN,2020,7,1597.85714285714
SVN,2020,8,1617.85714285714
SVN,2020,9,1667.71428571429
SVN,2020,10,2141.57142857143
SVN,2020,11,3114.85714285714
SVN,2020,12,3418.14285714286
SVN,2021,1,2420.14285714286
SVN,2021,2,1845
SVN,2021,3,1933.14285714286
SVN,2021,4,1798.14285714286
SVN,2021,5,1759
SVN,2021,6,1670.14285714286
SVN,2021,7,1532.42857142857
SVN,2021,8,1501.85714285714
SVN,2021,9,1771.71428571429
SVN,2021,10,2004.28571428571
SVN,2021,11,2433.57142857143
SVN,2021,12,2336.57142857143
SWE,2015,1,9786.4
SWE,2015,2,8085
SWE,2015,3,8616.91428571429
SWE,2015,4,7732.84285714286
SWE,2015,5,7378.82857142857
SWE,2015,6,6916.12857142857
SWE,2015,7,7037.21428571429
SWE,2015,8,6886.22857142857
SWE,2015,9,6969.38571428571
SWE,2015,10,7266.45714285714
SWE,2015,11,7377.88571428571
SWE,2015,12,8501.91428571429
SWE,2016,1,8157.24285714286
SWE,2016,2,7842.75714285714
SWE,2016,3,8173.04285714286
SWE,2016,4,7515.65714285714
SWE,2016,5,7140.6
SWE,2016,6,6731.58571428571
SWE,2016,7,7228.57142857143
SWE,2016,8,7187.68571428571
SWE,2016,9,6875.35714285714
SWE,2016,10,7500.17142857143
SWE,2016,11,7605.92857142857
SWE,2016,12,8543.5
SWE,2017,1,9244.61428571429
SWE,2017,2,8055.64285714286
SWE,2017,3,8223.1
SWE,2017,4,7730.68571428571
SWE,2017,5,7508.1
SWE,2017,6,6879.4
SWE,2017,7,6903.35714285714
SWE,2017,8,7027.85714285714
SWE,2017,9,6896.64285714286
SWE,2017,10,7638.18571428571
SWE,2017,11,7515.68571428572
SWE,2017,12,8003.22857142857
SWE,2018,1,9123.88571428571
SWE,2018,2,8376.14285714286
SWE,2018,3,9420.87142857143
SWE,2018,4,7772.51428571429
SWE,2018,5,6957.95714285714
SWE,2018,6,6696.22857142857
SWE,2018,7,7505.25714285714
SWE,2018,8,6992.61428571429
