iso3,year,age,sex,Nx
PRY,2009,80,Female,21844
PRY,2009,80,Male,16545
PRY,2009,85,Female,14192
PRY,2009,85,Male,9468
PRY,2010,0,Female,335735
PRY,2010,0,Male,350812
PRY,2010,5,Female,328944
PRY,2010,5,Male,343459
PRY,2010,10,Female,341544
PRY,2010,10,Male,357317
PRY,2010,15,Female,329209
PRY,2010,15,Male,343917
PRY,2010,20,Female,308116
PRY,2010,20,Male,321718
PRY,2010,25,Female,269030
PRY,2010,25,Male,281603
PRY,2010,30,Female,214262
PRY,2010,30,Male,225417
PRY,2010,35,Female,170440
PRY,2010,35,Male,178295
PRY,2010,40,Female,157669
PRY,2010,40,Male,162556
PRY,2010,45,Female,140499
PRY,2010,45,Male,145155
PRY,2010,50,Female,120720
PRY,2010,50,Male,126025
PRY,2010,55,Female,103335
PRY,2010,55,Male,108003
PRY,2010,60,Female,77822
PRY,2010,60,Male,80154
PRY,2010,65,Female,58933
PRY,2010,65,Male,58214
PRY,2010,70,Female,45654
PRY,2010,70,Male,42406
PRY,2010,75,Female,31030
PRY,2010,75,Male,26425
PRY,2010,80,Female,22406
PRY,2010,80,Male,16945
PRY,2010,85,Female,14640
PRY,2010,85,Male,9608
PRY,2011,0,Female,339497
PRY,2011,0,Male,355006
PRY,2011,5,Female,326577
PRY,2011,5,Male,341111
PRY,2011,10,Female,339106
PRY,2011,10,Male,354886
PRY,2011,15,Female,330931
PRY,2011,15,Male,346001
PRY,2011,20,Female,311509
PRY,2011,20,Male,325338
PRY,2011,25,Female,276296
PRY,2011,25,Male,289174
PRY,2011,30,Female,222926
PRY,2011,30,Male,234622
PRY,2011,35,Female,174906
PRY,2011,35,Male,183533
PRY,2011,40,Female,158213
PRY,2011,40,Male,163493
PRY,2011,45,Female,142603
PRY,2011,45,Male,147100
PRY,2011,50,Female,123107
PRY,2011,50,Male,128121
PRY,2011,55,Female,106130
PRY,2011,55,Male,110764
PRY,2011,60,Female,81420
PRY,2011,60,Male,83943
PRY,2011,65,Female,60847
PRY,2011,65,Male,60313
PRY,2011,70,Female,47010
PRY,2011,70,Male,43830
PRY,2011,75,Female,31987
PRY,2011,75,Male,27530
PRY,2011,80,Female,22415
PRY,2011,80,Male,17125
PRY,2011,85,Female,15987
PRY,2011,85,Male,10624
PRY,2012,0,Female,339855
PRY,2012,0,Male,355542
PRY,2012,5,Female,326474
PRY,2012,5,Male,341079
PRY,2012,10,Female,335727
PRY,2012,10,Male,351408
PRY,2012,15,Female,333408
PRY,2012,15,Male,348861
PRY,2012,20,Female,314520
PRY,2012,20,Male,328583
PRY,2012,25,Female,283108
PRY,2012,25,Male,296223
PRY,2012,30,Female,232276
PRY,2012,30,Male,244402
PRY,2012,35,Female,181066
PRY,2012,35,Male,190490
PRY,2012,40,Female,158426
PRY,2012,40,Male,164254
PRY,2012,45,Female,144929
PRY,2012,45,Male,149319
PRY,2012,50,Female,125736
PRY,2012,50,Male,130461
PRY,2012,55,Female,108512
PRY,2012,55,Male,113055
PRY,2012,60,Female,85561
PRY,2012,60,Male,88266
PRY,2012,65,Female,63077
PRY,2012,65,Male,62751
PRY,2012,70,Female,48291
PRY,2012,70,Male,45174
PRY,2012,75,Female,33522
PRY,2012,75,Male,29066
PRY,2012,80,Female,22213
PRY,2012,80,Male,17145
PRY,2012,85,Female,17211
PRY,2012,85,Male,11519
PRY,2013,0,Female,337933
PRY,2013,0,Male,353591
PRY,2013,5,Female,328482
PRY,2013,5,Male,343169
PRY,2013,10,Female,331724
PRY,2013,10,Male,347234
PRY,2013,15,Female,335978
PRY,2013,15,Male,351757
PRY,2013,20,Female,317238
PRY,2013,20,Male,331555
PRY,2013,25,Female,289347
PRY,2013,25,Male,302618
PRY,2013,30,Female,241933
PRY,2013,30,Male,254395
PRY,2013,35,Female,188494
PRY,2013,35,Male,198694
PRY,2013,40,Female,158863
PRY,2013,40,Male,165355
PRY,2013,45,Female,147279
PRY,2013,45,Male,151632
PRY,2013,50,Female,128403
PRY,2013,50,Male,132872
PRY,2013,55,Female,110663
PRY,2013,55,Male,115055
PRY,2013,60,Female,89926
PRY,2013,60,Male,92781
PRY,2013,65,Female,65659
PRY,2013,65,Male,65554
PRY,2013,70,Female,49597
PRY,2013,70,Male,46546
PRY,2013,75,Female,35408
PRY,2013,75,Male,30843
PRY,2013,80,Female,22110
PRY,2013,80,Male,17240
PRY,2013,85,Female,18169
PRY,2013,85,Male,12176
PRY,2014,0,Female,335991
PRY,2014,0,Male,351543
PRY,2014,5,Female,331452
PRY,2014,5,Male,346160
PRY,2014,10,Female,328089
PRY,2014,10,Male,343410
PRY,2014,15,Female,337502
PRY,2014,15,Male,353458
PRY,2014,20,Female,319810
PRY,2014,20,Male,334381
PRY,2014,25,Female,294881
PRY,2014,25,Male,308229
PRY,2014,30,Female,251258
PRY,2014,30,Male,263964
PRY,2014,35,Female,196560
PRY,2014,35,Male,207449
PRY,2014,40,Female,160338
PRY,2014,40,Male,167547
PRY,2014,45,Female,149245
PRY,2014,45,Male,153666
PRY,2014,50,Female,130885
PRY,2014,50,Male,135137
PRY,2014,55,Female,112832
PRY,2014,55,Male,117020
PRY,2014,60,Female,94012
PRY,2014,60,Male,96965
PRY,2014,65,Female,68620
PRY,2014,65,Male,68740
PRY,2014,70,Female,51091
PRY,2014,70,Male,48123
PRY,2014,75,Female,37308
PRY,2014,75,Male,32587
PRY,2014,80,Female,22420
PRY,2014,80,Male,17638
PRY,2014,85,Female,18720
PRY,2014,85,Male,12493
PRY,2015,0,Female,335619
PRY,2015,0,Male,351103
PRY,2015,5,Female,333719
PRY,2015,5,Male,348294
PRY,2015,10,Female,325924
PRY,2015,10,Male,341053
PRY,2015,15,Female,337332
PRY,2015,15,Male,353295
PRY,2015,20,Female,322371
PRY,2015,20,Male,337163
PRY,2015,25,Female,299684
PRY,2015,25,Male,313067
PRY,2015,30,Female,259804
PRY,2015,30,Male,272661
PRY,2015,35,Female,204913
PRY,2015,35,Male,216359
PRY,2015,40,Female,163333
PRY,2015,40,Male,171258
PRY,2015,45,Female,150608
PRY,2015,45,Male,155240
PRY,2015,50,Female,133131
PRY,2015,50,Male,137204
PRY,2015,55,Female,115124
PRY,2015,55,Male,119076
PRY,2015,60,Female,97531
PRY,2015,60,Male,100514
PRY,2015,65,Female,71960
PRY,2015,65,Male,72295
PRY,2015,70,Female,52889
PRY,2015,70,Male,50026
PRY,2015,75,Female,39026
PRY,2015,75,Male,34153
PRY,2015,80,Female,23268
PRY,2015,80,Male,18421
PRY,2015,85,Female,18869
PRY,2015,85,Male,12459
PRY,2016,0,Female,334472
PRY,2016,0,Male,350286
PRY,2016,5,Female,334930
PRY,2016,5,Male,349651
PRY,2016,10,Female,325384
PRY,2016,10,Male,340350
PRY,2016,15,Female,335495
PRY,2016,15,Male,351358
PRY,2016,20,Female,325070
PRY,2016,20,Male,339969
PRY,2016,25,Female,303952
PRY,2016,25,Male,317369
PRY,2016,30,Female,267824
PRY,2016,30,Male,280601
PRY,2016,35,Female,214350
PRY,2016,35,Male,226073
PRY,2016,40,Female,168041
PRY,2016,40,Male,176521
PRY,2016,45,Female,151594
PRY,2016,45,Male,156422
PRY,2016,50,Female,135770
PRY,2016,50,Male,139524
PRY,2016,55,Female,117525
PRY,2016,55,Male,121160
PRY,2016,60,Female,100430
PRY,2016,60,Male,103236
PRY,2016,65,Female,75519
PRY,2016,65,Male,75890
PRY,2016,70,Female,54780
PRY,2016,70,Male,52014
PRY,2016,75,Female,40147
PRY,2016,75,Male,35267
PRY,2016,80,Female,24240
PRY,2016,80,Male,19396
PRY,2016,85,Female,19953
PRY,2016,85,Male,13315
PRY,2017,0,Female,335573
PRY,2017,0,Male,351578
PRY,2017,5,Female,335274
PRY,2017,5,Male,350124
PRY,2017,10,Female,326214
PRY,2017,10,Male,341053
PRY,2017,15,Female,331938
PRY,2017,15,Male,347559
PRY,2017,20,Female,327859
PRY,2017,20,Male,342857
PRY,2017,25,Female,307247
PRY,2017,25,Male,320671
PRY,2017,30,Female,274861
PRY,2017,30,Male,287485
PRY,2017,35,Female,224079
PRY,2017,35,Male,235908
PRY,2017,40,Female,174191
PRY,2017,40,Male,183222
PRY,2017,45,Female,151953
PRY,2017,45,Male,157111
PRY,2017,50,Female,138382
PRY,2017,50,Male,141822
PRY,2017,55,Female,120029
PRY,2017,55,Male,123321
PRY,2017,60,Female,102795
PRY,2017,60,Male,105384
PRY,2017,65,Female,79470
PRY,2017,65,Male,79844
PRY,2017,70,Female,56893
PRY,2017,70,Male,54197
PRY,2017,75,Female,41209
PRY,2017,75,Male,36298
PRY,2017,80,Female,25519
PRY,2017,80,Male,20549
PRY,2017,85,Female,20690
PRY,2017,85,Male,13899
PRY,2018,0,Female,338243
PRY,2018,0,Male,354352
PRY,2018,5,Female,334791
PRY,2018,5,Male,349738
PRY,2018,10,Female,328008
PRY,2018,10,Male,342771
PRY,2018,15,Female,327646
PRY,2018,15,Male,342932
PRY,2018,20,Female,330265
PRY,2018,20,Male,345349
PRY,2018,25,Female,309868
PRY,2018,25,Male,323265
PRY,2018,30,Female,281024
PRY,2018,30,Male,293475
PRY,2018,35,Female,233709
PRY,2018,35,Male,245494
PRY,2018,40,Female,181556
PRY,2018,40,Male,191100
PRY,2018,45,Female,152385
PRY,2018,45,Male,157980
PRY,2018,50,Female,140736
PRY,2018,50,Male,143915
PRY,2018,55,Female,122604
PRY,2018,55,Male,125535
PRY,2018,60,Female,104845
PRY,2018,60,Male,107193
PRY,2018,65,Female,83552
PRY,2018,65,Male,83906
PRY,2018,70,Female,59250
PRY,2018,70,Male,56595
PRY,2018,75,Female,42386
PRY,2018,75,Male,37416
PRY,2018,80,Female,26984
PRY,2018,80,Male,21785
PRY,2018,85,Female,21168
PRY,2018,85,Male,14248
PRY,2019,0,Female,340897
PRY,2019,0,Male,357054
PRY,2019,5,Female,334049
PRY,2019,5,Male,349066
PRY,2019,10,Female,329887
PRY,2019,10,Male,344629
PRY,2019,15,Female,324148
PRY,2019,15,Male,339109
PRY,2019,20,Female,331561
PRY,2019,20,Male,346689
PRY,2019,25,Female,312341
PRY,2019,25,Male,325701
PRY,2019,30,Female,286524
PRY,2019,30,Male,298824
PRY,2019,35,Female,242848
PRY,2019,35,Male,254505
PRY,2019,40,Female,189719
PRY,2019,40,Male,199695
PRY,2019,45,Female,153894
PRY,2019,45,Male,159981
PRY,2019,50,Female,142577
PRY,2019,50,Male,145628
PRY,2019,55,Female,125183
PRY,2019,55,Male,127747
PRY,2019,60,Female,106937
PRY,2019,60,Male,109034
PRY,2019,65,Female,87396
PRY,2019,65,Male,87699
PRY,2019,70,Female,61957
PRY,2019,70,Male,59316
PRY,2019,75,Female,43861
PRY,2019,75,Male,38804
PRY,2019,80,Female,28443
PRY,2019,80,Male,22961
PRY,2019,85,Female,21529
PRY,2019,85,Male,14446
PRY,2020,0,Female,342455
PRY,2020,0,Male,358637
PRY,2020,5,Female,333884
PRY,2020,5,Male,348935
PRY,2020,10,Female,331084
PRY,2020,10,Male,345842
PRY,2020,15,Female,322314
PRY,2020,15,Male,337038
PRY,2020,20,Female,331345
PRY,2020,20,Male,346443
PRY,2020,25,Female,314954
PRY,2020,25,Male,328301
PRY,2020,30,Female,291441
PRY,2020,30,Male,303627
PRY,2020,35,Female,251276
PRY,2020,35,Male,262782
PRY,2020,40,Female,198323
PRY,2020,40,Male,208611
PRY,2020,45,Female,157051
PRY,2020,45,Male,163653
PRY,2020,50,Female,143862
PRY,2020,50,Male,146953
PRY,2020,55,Female,127663
PRY,2020,55,Male,129886
PRY,2020,60,Female,109266
PRY,2020,60,Male,111110
PRY,2020,65,Female,90780
PRY,2020,65,Male,91006
PRY,2020,70,Female,65078
PRY,2020,70,Male,62432
PRY,2020,75,Female,45692
PRY,2020,75,Male,40523
PRY,2020,80,Female,29825
PRY,2020,80,Male,24038
PRY,2020,85,Female,21877
PRY,2020,85,Male,14543
PRY,2021,0,Female,344518
PRY,2021,0,Male,360860
PRY,2021,5,Female,334357
PRY,2021,5,Male,349573
PRY,2021,10,Female,331525
PRY,2021,10,Male,346247
PRY,2021,15,Female,321535
PRY,2021,15,Male,336055
PRY,2021,20,Female,329470
PRY,2021,20,Male,344352
PRY,2021,25,Female,317545
PRY,2021,25,Male,330985
PRY,2021,30,Female,295583
PRY,2021,30,Male,307653
PRY,2021,35,Female,259311
PRY,2021,35,Male,270677
PRY,2021,40,Female,207384
PRY,2021,40,Male,217801
PRY,2021,45,Female,161623
PRY,2021,45,Male,168712
PRY,2021,50,Female,144925
PRY,2021,50,Male,148156
PRY,2021,55,Female,129961
PRY,2021,55,Male,131824
PRY,2021,60,Female,111490
PRY,2021,60,Male,112915
PRY,2021,65,Female,93419
PRY,2021,65,Male,93353
PRY,2021,70,Female,68280
PRY,2021,70,Male,65579
PRY,2021,75,Female,47149
PRY,2021,75,Male,42027
PRY,2021,80,Female,30691
PRY,2021,80,Male,24875
PRY,2021,85,Female,23411
PRY,2021,85,Male,15820
QAT,2000,0,Female,26792
QAT,2000,0,Male,28060
QAT,2000,5,Female,24594
QAT,2000,5,Male,26572
QAT,2000,10,Female,22354
QAT,2000,10,Male,24029
QAT,2000,15,Female,19516
QAT,2000,15,Male,22505
QAT,2000,20,Female,16079
QAT,2000,20,Male,23564
QAT,2000,25,Female,14514
QAT,2000,25,Male,40503
QAT,2000,30,Female,18235
QAT,2000,30,Male,50280
QAT,2000,35,Female,21829
QAT,2000,35,Male,48944
QAT,2000,40,Female,16931
QAT,2000,40,Male,47617
QAT,2000,45,Female,10335
QAT,2000,45,Male,33440
QAT,2000,50,Female,5667
QAT,2000,50,Male,19020
QAT,2000,55,Female,3304
QAT,2000,55,Male,9804
QAT,2000,60,Female,2295
QAT,2000,60,Male,5350
QAT,2000,65,Female,1488
QAT,2000,65,Male,3221
QAT,2000,70,Female,931
QAT,2000,70,Male,1663
QAT,2000,75,Female,494
QAT,2000,75,Male,855
QAT,2000,80,Female,367
QAT,2000,80,Male,495
QAT,2000,85,Female,409
QAT,2000,85,Male,411
QAT,2001,0,Female,27304
QAT,2001,0,Male,27285
QAT,2001,5,Female,25123
QAT,2001,5,Male,26192
QAT,2001,10,Female,22701
QAT,2001,10,Male,23084
QAT,2001,15,Female,20166
QAT,2001,15,Male,24996
QAT,2001,20,Female,18549
QAT,2001,20,Male,29582
QAT,2001,25,Female,17801
QAT,2001,25,Male,42980
QAT,2001,30,Female,18992
QAT,2001,30,Male,51014
QAT,2001,35,Female,21421
QAT,2001,35,Male,49277
QAT,2001,40,Female,17604
QAT,2001,40,Male,47434
QAT,2001,45,Female,10970
QAT,2001,45,Male,34719
QAT,2001,50,Female,6068
QAT,2001,50,Male,20390
QAT,2001,55,Female,3407
QAT,2001,55,Male,10277
QAT,2001,60,Female,2311
QAT,2001,60,Male,5190
QAT,2001,65,Female,1522
QAT,2001,65,Male,3091
QAT,2001,70,Female,956
QAT,2001,70,Male,1630
QAT,2001,75,Female,512
QAT,2001,75,Male,804
QAT,2001,80,Female,358
QAT,2001,80,Male,475
QAT,2001,85,Female,419
QAT,2001,85,Male,409
QAT,2002,0,Female,28042
QAT,2002,0,Male,26975
QAT,2002,5,Female,25830
QAT,2002,5,Male,25976
QAT,2002,10,Female,23311
QAT,2002,10,Male,22498
QAT,2002,15,Female,20674
QAT,2002,15,Male,25325
QAT,2002,20,Female,20270
QAT,2002,20,Male,34427
QAT,2002,25,Female,21142
QAT,2002,25,Male,46216
QAT,2002,30,Female,20916
QAT,2002,30,Male,52769
QAT,2002,35,Female,21295
QAT,2002,35,Male,50502
QAT,2002,40,Female,18356
QAT,2002,40,Male,47408
QAT,2002,45,Female,11765
QAT,2002,45,Male,36559
QAT,2002,50,Female,6500
QAT,2002,50,Male,21871
QAT,2002,55,Female,3589
QAT,2002,55,Male,11132
QAT,2002,60,Female,2318
QAT,2002,60,Male,5159
QAT,2002,65,Female,1579
QAT,2002,65,Male,2930
QAT,2002,70,Female,978
QAT,2002,70,Male,1634
QAT,2002,75,Female,543
QAT,2002,75,Male,753
QAT,2002,80,Female,343
QAT,2002,80,Male,443
QAT,2002,85,Female,432
QAT,2002,85,Male,412
QAT,2003,0,Female,29124
QAT,2003,0,Male,27724
QAT,2003,5,Female,26738
QAT,2003,5,Male,26418
QAT,2003,10,Female,24272
QAT,2003,10,Male,23279
QAT,2003,15,Female,21327
QAT,2003,15,Male,24746
QAT,2003,20,Female,21331
QAT,2003,20,Male,38408
QAT,2003,25,Female,24198
QAT,2003,25,Male,51465
QAT,2003,30,Female,24071
QAT,2003,30,Male,57016
QAT,2003,35,Female,21791
QAT,2003,35,Male,53686
QAT,2003,40,Female,19148
QAT,2003,40,Male,48996
QAT,2003,45,Female,12773
QAT,2003,45,Male,39839
QAT,2003,50,Female,6981
QAT,2003,50,Male,24024
QAT,2003,55,Female,3870
QAT,2003,55,Male,12693
QAT,2003,60,Female,2335
QAT,2003,60,Male,5441
QAT,2003,65,Female,1657
QAT,2003,65,Male,2817
QAT,2003,70,Female,1003
QAT,2003,70,Male,1702
QAT,2003,75,Female,581
QAT,2003,75,Male,724
QAT,2003,80,Female,332
QAT,2003,80,Male,406
QAT,2003,85,Female,447
QAT,2003,85,Male,428
QAT,2004,0,Female,30720
QAT,2004,0,Male,30309
QAT,2004,5,Female,27938
QAT,2004,5,Male,28334
QAT,2004,10,Female,25621
QAT,2004,10,Male,25965
QAT,2004,15,Female,22284
QAT,2004,15,Male,24613
QAT,2004,20,Female,21972
QAT,2004,20,Male,42564
QAT,2004,25,Female,26840
QAT,2004,25,Male,60310
QAT,2004,30,Female,28241
QAT,2004,30,Male,65701
QAT,2004,35,Female,23319
QAT,2004,35,Male,60548
QAT,2004,40,Female,20052
QAT,2004,40,Male,54047
QAT,2004,45,Female,13986
QAT,2004,45,Male,45675
QAT,2004,50,Female,7585
QAT,2004,50,Male,27870
QAT,2004,55,Female,4251
QAT,2004,55,Male,15408
QAT,2004,60,Female,2391
QAT,2004,60,Male,6306
QAT,2004,65,Female,1741
QAT,2004,65,Male,2863
QAT,2004,70,Female,1042
QAT,2004,70,Male,1836
QAT,2004,75,Female,622
QAT,2004,75,Male,742
QAT,2004,80,Female,329
QAT,2004,80,Male,379
QAT,2004,85,Female,468
QAT,2004,85,Male,460
QAT,2005,0,Female,33013
QAT,2005,0,Male,35216
QAT,2005,5,Female,29505
QAT,2005,5,Male,32258
QAT,2005,10,Female,27317
QAT,2005,10,Male,30524
QAT,2005,15,Female,23577
QAT,2005,15,Male,25705
QAT,2005,20,Female,22491
QAT,2005,20,Male,47403
QAT,2005,25,Female,29054
QAT,2005,25,Male,73368
QAT,2005,30,Female,32975
QAT,2005,30,Male,80270
QAT,2005,35,Female,26183
QAT,2005,35,Male,72542
QAT,2005,40,Female,21271
QAT,2005,40,Male,63691
QAT,2005,45,Female,15350
QAT,2005,45,Male,54811
QAT,2005,50,Female,8398
QAT,2005,50,Male,34340
QAT,2005,55,Female,4706
QAT,2005,55,Male,19645
QAT,2005,60,Female,2521
QAT,2005,60,Male,8039
QAT,2005,65,Female,1818
QAT,2005,65,Male,3148
QAT,2005,70,Female,1101
QAT,2005,70,Male,2010
QAT,2005,75,Female,659
QAT,2005,75,Male,812
QAT,2005,80,Female,338
QAT,2005,80,Male,358
QAT,2005,85,Female,487
QAT,2005,85,Male,506
QAT,2006,0,Female,34761
QAT,2006,0,Male,35764
QAT,2006,5,Female,30330
QAT,2006,5,Male,31863
QAT,2006,10,Female,27285
QAT,2006,10,Male,28685
QAT,2006,15,Female,26185
QAT,2006,15,Male,45174
QAT,2006,20,Female,28955
QAT,2006,20,Male,81104
QAT,2006,25,Female,33449
QAT,2006,25,Male,99719
QAT,2006,30,Female,35431
QAT,2006,30,Male,104771
QAT,2006,35,Female,28715
QAT,2006,35,Male,90485
QAT,2006,40,Female,22538
QAT,2006,40,Male,71529
QAT,2006,45,Female,16677
QAT,2006,45,Male,56529
QAT,2006,50,Female,9432
QAT,2006,50,Male,35670
QAT,2006,55,Female,4993
QAT,2006,55,Male,20092
QAT,2006,60,Female,2699
QAT,2006,60,Male,8312
QAT,2006,65,Female,1936
QAT,2006,65,Male,3188
QAT,2006,70,Female,1194
QAT,2006,70,Male,1915
QAT,2006,75,Female,708
QAT,2006,75,Male,924
QAT,2006,80,Female,358
QAT,2006,80,Male,362
QAT,2006,85,Female,486
QAT,2006,85,Male,486
QAT,2007,0,Female,36916
QAT,2007,0,Male,38335
QAT,2007,5,Female,31847
QAT,2007,5,Male,33693
QAT,2007,10,Female,27578
QAT,2007,10,Male,27028
QAT,2007,15,Female,27523
QAT,2007,15,Male,55843
QAT,2007,20,Female,34398
QAT,2007,20,Male,113768
QAT,2007,25,Female,39390
QAT,2007,25,Male,135456
QAT,2007,30,Female,38868
QAT,2007,30,Male,134679
QAT,2007,35,Female,31999
QAT,2007,35,Male,117106
QAT,2007,40,Female,24255
QAT,2007,40,Male,86915
QAT,2007,45,Female,18165
QAT,2007,45,Male,62855
QAT,2007,50,Female,10845
QAT,2007,50,Male,39685
QAT,2007,55,Female,5394
QAT,2007,55,Male,21585
QAT,2007,60,Female,2903
QAT,2007,60,Male,9270
QAT,2007,65,Female,2040
QAT,2007,65,Male,3211
QAT,2007,70,Female,1351
QAT,2007,70,Male,1926
QAT,2007,75,Female,754
QAT,2007,75,Male,1071
QAT,2007,80,Female,402
QAT,2007,80,Male,412
QAT,2007,85,Female,493
QAT,2007,85,Male,482
QAT,2008,0,Female,39421
QAT,2008,0,Male,41654
QAT,2008,5,Female,33864
QAT,2008,5,Male,36106
QAT,2008,10,Female,28551
QAT,2008,10,Male,27836
QAT,2008,15,Female,27864
QAT,2008,15,Male,56254
QAT,2008,20,Female,38003
QAT,2008,20,Male,141687
QAT,2008,25,Female,46672
QAT,2008,25,Male,179963
QAT,2008,30,Female,43552
QAT,2008,30,Male,167566
QAT,2008,35,Female,35791
QAT,2008,35,Male,150453
QAT,2008,40,Female,26535
QAT,2008,40,Male,108434
QAT,2008,45,Female,19780
QAT,2008,45,Male,72852
QAT,2008,50,Female,12561
QAT,2008,50,Male,45214
QAT,2008,55,Female,5982
QAT,2008,55,Male,23617
QAT,2008,60,Female,3112
QAT,2008,60,Male,10665
QAT,2008,65,Female,2125
QAT,2008,65,Male,3065
QAT,2008,70,Female,1566
QAT,2008,70,Male,2007
QAT,2008,75,Female,795
QAT,2008,75,Male,1180
QAT,2008,80,Female,465
QAT,2008,80,Male,503
QAT,2008,85,Female,495
QAT,2008,85,Male,480
QAT,2009,0,Female,42281
QAT,2009,0,Male,44904
QAT,2009,5,Female,36254
QAT,2009,5,Male,38464
QAT,2009,10,Female,30193
QAT,2009,10,Male,30800
QAT,2009,15,Female,27531
QAT,2009,15,Male,47487
QAT,2009,20,Female,39604
QAT,2009,20,Male,159950
QAT,2009,25,Female,54416
QAT,2009,25,Male,226679
QAT,2009,30,Female,49630
QAT,2009,30,Male,201769
QAT,2009,35,Female,39987
QAT,2009,35,Male,186492
QAT,2009,40,Female,29426
QAT,2009,40,Male,134271
QAT,2009,45,Female,21566
QAT,2009,45,Male,86017
QAT,2009,50,Female,14423
QAT,2009,50,Male,51450
QAT,2009,55,Female,6836
QAT,2009,55,Male,25997
QAT,2009,60,Female,3336
QAT,2009,60,Male,12131
QAT,2009,65,Female,2201
QAT,2009,65,Male,2824
QAT,2009,70,Female,1795
QAT,2009,70,Male,2052
QAT,2009,75,Female,854
QAT,2009,75,Male,1206
QAT,2009,80,Female,531
QAT,2009,80,Male,610
QAT,2009,85,Female,500
QAT,2009,85,Male,477
QAT,2010,0,Female,45576
QAT,2010,0,Male,47849
QAT,2010,5,Female,38928
QAT,2010,5,Male,40853
QAT,2010,10,Female,32248
QAT,2010,10,Male,33775
QAT,2010,15,Female,26952
QAT,2010,15,Male,34529
QAT,2010,20,Female,39572
QAT,2010,20,Male,165449
QAT,2010,25,Female,61283
QAT,2010,25,Male,266545
QAT,2010,30,Female,57028
QAT,2010,30,Male,237343
QAT,2010,35,Female,44775
QAT,2010,35,Male,221024
QAT,2010,40,Female,32850
QAT,2010,40,Male,162600
QAT,2010,45,Female,23603
QAT,2010,45,Male,101970
QAT,2010,50,Female,16299
QAT,2010,50,Male,58313
QAT,2010,55,Female,7989
QAT,2010,55,Male,28719
QAT,2010,60,Female,3614
QAT,2010,60,Male,13376
QAT,2010,65,Female,2272
QAT,2010,65,Male,2700
QAT,2010,70,Female,1988
QAT,2010,70,Male,1906
QAT,2010,75,Female,958
QAT,2010,75,Male,1164
QAT,2010,80,Female,590
QAT,2010,80,Male,695
QAT,2010,85,Female,515
QAT,2010,85,Male,479
QAT,2011,0,Female,49633
QAT,2011,0,Male,52585
QAT,2011,5,Female,42571
QAT,2011,5,Male,45579
QAT,2011,10,Female,34537
QAT,2011,10,Male,40351
QAT,2011,15,Female,30434
QAT,2011,15,Male,56277
QAT,2011,20,Female,43184
QAT,2011,20,Male,185129
QAT,2011,25,Female,64868
QAT,2011,25,Male,284400
QAT,2011,30,Female,62266
QAT,2011,30,Male,256830
QAT,2011,35,Female,48856
QAT,2011,35,Male,229617
QAT,2011,40,Female,35832
QAT,2011,40,Male,174322
QAT,2011,45,Female,25085
QAT,2011,45,Male,112943
QAT,2011,50,Female,16953
QAT,2011,50,Male,66006
QAT,2011,55,Female,8920
QAT,2011,55,Male,33511
QAT,2011,60,Female,4266
QAT,2011,60,Male,15743
QAT,2011,65,Female,2430
QAT,2011,65,Male,4062
QAT,2011,70,Female,2035
QAT,2011,70,Male,1831
QAT,2011,75,Female,1094
QAT,2011,75,Male,1263
QAT,2011,80,Female,616
QAT,2011,80,Male,751
QAT,2011,85,Female,553
QAT,2011,85,Male,529
QAT,2012,0,Female,53672
QAT,2012,0,Male,56767
QAT,2012,5,Female,46580
QAT,2012,5,Male,49789
QAT,2012,10,Female,36964
QAT,2012,10,Male,42512
QAT,2012,15,Female,33095
QAT,2012,15,Male,72579
QAT,2012,20,Female,46331
QAT,2012,20,Male,200693
QAT,2012,25,Female,68217
QAT,2012,25,Male,303448
QAT,2012,30,Female,68519
QAT,2012,30,Male,278688
QAT,2012,35,Female,53263
QAT,2012,35,Male,234348
QAT,2012,40,Female,39100
QAT,2012,40,Male,183767
QAT,2012,45,Female,27038
QAT,2012,45,Male,121604
QAT,2012,50,Female,17616
QAT,2012,50,Male,73095
QAT,2012,55,Female,9756
QAT,2012,55,Male,38326
QAT,2012,60,Female,4856
QAT,2012,60,Male,17970
QAT,2012,65,Female,2727
QAT,2012,65,Male,5772
QAT,2012,70,Female,2037
QAT,2012,70,Male,1698
QAT,2012,75,Female,1268
QAT,2012,75,Male,1385
QAT,2012,80,Female,629
QAT,2012,80,Male,783
QAT,2012,85,Female,603
QAT,2012,85,Male,583
QAT,2013,0,Female,57558
QAT,2013,0,Male,60575
QAT,2013,5,Female,50629
QAT,2013,5,Male,53437
QAT,2013,10,Female,40002
QAT,2013,10,Male,44327
QAT,2013,15,Female,34708
QAT,2013,15,Male,78864
QAT,2013,20,Female,48304
QAT,2013,20,Male,210117
QAT,2013,25,Female,71431
QAT,2013,25,Male,326402
QAT,2013,30,Female,75284
QAT,2013,30,Male,300752
QAT,2013,35,Female,57919
QAT,2013,35,Male,238447
QAT,2013,40,Female,42490
QAT,2013,40,Male,191121
QAT,2013,45,Female,29405
QAT,2013,45,Male,127733
QAT,2013,50,Female,18439
QAT,2013,50,Male,79616
QAT,2013,55,Female,10400
QAT,2013,55,Male,42968
QAT,2013,60,Female,5318
QAT,2013,60,Male,20261
QAT,2013,65,Female,3165
QAT,2013,65,Male,7542
QAT,2013,70,Female,2024
QAT,2013,70,Male,1704
QAT,2013,75,Female,1442
QAT,2013,75,Male,1481
QAT,2013,80,Female,642
