Country,iso3,WHO_region,year,month,covid_cases,covid_deaths
Liberia,LBR,AFRO,2021,6,1721,41
Liberia,LBR,AFRO,2021,7,1504,21
Liberia,LBR,AFRO,2021,8,190,97
Liberia,LBR,AFRO,2021,9,205,41
Liberia,LBR,AFRO,2021,10,13,1
Liberia,LBR,AFRO,2021,11,11,0
Liberia,LBR,AFRO,2021,12,581,0
Libya,LBY,EMRO,2020,1,0,0
Libya,LBY,EMRO,2020,2,0,0
Libya,LBY,EMRO,2020,3,8,0
Libya,LBY,EMRO,2020,4,53,2
Libya,LBY,EMRO,2020,5,69,3
Libya,LBY,EMRO,2020,6,672,18
Libya,LBY,EMRO,2020,7,2636,50
Libya,LBY,EMRO,2020,8,10528,164
Libya,LBY,EMRO,2020,9,20559,314
Libya,LBY,EMRO,2020,10,26103,296
Libya,LBY,EMRO,2020,11,21802,319
Libya,LBY,EMRO,2020,12,17505,293
Libya,LBY,EMRO,2021,1,17715,383
Libya,LBY,EMRO,2021,2,14808,332
Libya,LBY,EMRO,2021,3,25793,484
Libya,LBY,EMRO,2021,4,18821,365
Libya,LBY,EMRO,2021,5,8109,102
Libya,LBY,EMRO,2021,6,8057,66
Libya,LBY,EMRO,2021,7,55876,318
Libya,LBY,EMRO,2021,8,58357,704
Libya,LBY,EMRO,2021,9,31798,423
Libya,LBY,EMRO,2021,10,17386,442
Libya,LBY,EMRO,2021,11,15554,370
Libya,LBY,EMRO,2021,12,15974,248
Liechtenstein,LIE,EURO,2020,1,0,0
Liechtenstein,LIE,EURO,2020,2,0,0
Liechtenstein,LIE,EURO,2020,3,69,0
Liechtenstein,LIE,EURO,2020,4,14,1
Liechtenstein,LIE,EURO,2020,5,0,0
Liechtenstein,LIE,EURO,2020,6,0,0
Liechtenstein,LIE,EURO,2020,7,6,0
Liechtenstein,LIE,EURO,2020,8,19,0
Liechtenstein,LIE,EURO,2020,9,12,0
Liechtenstein,LIE,EURO,2020,10,458,2
Liechtenstein,LIE,EURO,2020,11,735,14
Liechtenstein,LIE,EURO,2020,12,909,27
Liechtenstein,LIE,EURO,2021,1,344,9
Liechtenstein,LIE,EURO,2021,2,83,2
Liechtenstein,LIE,EURO,2021,3,105,1
Liechtenstein,LIE,EURO,2021,4,268,1
Liechtenstein,LIE,EURO,2021,5,82,1
Liechtenstein,LIE,EURO,2021,6,28,1
Liechtenstein,LIE,EURO,2021,7,56,0
Liechtenstein,LIE,EURO,2021,8,204,0
Liechtenstein,LIE,EURO,2021,9,166,1
Liechtenstein,LIE,EURO,2021,10,126,1
Liechtenstein,LIE,EURO,2021,11,1124,1
Liechtenstein,LIE,EURO,2021,12,1481,7
Lithuania,LTU,EURO,2020,1,0,0
Lithuania,LTU,EURO,2020,2,1,0
Lithuania,LTU,EURO,2020,3,352,4
Lithuania,LTU,EURO,2020,4,958,28
Lithuania,LTU,EURO,2020,5,295,22
Lithuania,LTU,EURO,2020,6,142,7
Lithuania,LTU,EURO,2020,7,268,2
Lithuania,LTU,EURO,2020,8,848,6
Lithuania,LTU,EURO,2020,9,1893,8
Lithuania,LTU,EURO,2020,10,10938,75
Lithuania,LTU,EURO,2020,11,46783,467
Lithuania,LTU,EURO,2020,12,82531,1181
Lithuania,LTU,EURO,2021,1,39373,1022
Lithuania,LTU,EURO,2021,2,14675,436
Lithuania,LTU,EURO,2021,3,16874,318
Lithuania,LTU,EURO,2021,4,31158,355
Lithuania,LTU,EURO,2021,5,27140,345
Lithuania,LTU,EURO,2021,6,4364,109
Lithuania,LTU,EURO,2021,7,4001,25
Lithuania,LTU,EURO,2021,8,16039,151
Lithuania,LTU,EURO,2021,9,32633,437
Lithuania,LTU,EURO,2021,10,77209,890
Lithuania,LTU,EURO,2021,11,61823,867
Lithuania,LTU,EURO,2021,12,49324,642
Luxembourg,LUX,EURO,2020,1,0,0
Luxembourg,LUX,EURO,2020,2,0,0
Luxembourg,LUX,EURO,2020,3,1812,21
Luxembourg,LUX,EURO,2020,4,1228,68
Luxembourg,LUX,EURO,2020,5,169,21
Luxembourg,LUX,EURO,2020,6,207,0
Luxembourg,LUX,EURO,2020,7,1994,4
Luxembourg,LUX,EURO,2020,8,1254,10
Luxembourg,LUX,EURO,2020,9,1751,0
Luxembourg,LUX,EURO,2020,10,8691,26
Luxembourg,LUX,EURO,2020,11,17370,150
Luxembourg,LUX,EURO,2020,12,11858,189
Luxembourg,LUX,EURO,2021,1,4112,88
Luxembourg,LUX,EURO,2021,2,4784,60
Luxembourg,LUX,EURO,2021,3,6026,104
Luxembourg,LUX,EURO,2021,4,5751,51
Luxembourg,LUX,EURO,2021,5,2925,22
Luxembourg,LUX,EURO,2021,6,763,4
Luxembourg,LUX,EURO,2021,7,3121,4
Luxembourg,LUX,EURO,2021,8,1848,8
Luxembourg,LUX,EURO,2021,9,2334,5
Luxembourg,LUX,EURO,2021,10,3904,9
Luxembourg,LUX,EURO,2021,11,7108,30
Luxembourg,LUX,EURO,2021,12,13477,41
Madagascar,MDG,AFRO,2020,1,0,0
Madagascar,MDG,AFRO,2020,2,0,0
Madagascar,MDG,AFRO,2020,3,46,0
Madagascar,MDG,AFRO,2020,4,82,0
Madagascar,MDG,AFRO,2020,5,630,6
Madagascar,MDG,AFRO,2020,6,1380,14
Madagascar,MDG,AFRO,2020,7,8610,85
Madagascar,MDG,AFRO,2020,8,4095,86
Madagascar,MDG,AFRO,2020,9,1534,38
Madagascar,MDG,AFRO,2020,10,591,15
Madagascar,MDG,AFRO,2020,11,373,7
Madagascar,MDG,AFRO,2020,12,373,10
Madagascar,MDG,AFRO,2021,1,1029,18
Madagascar,MDG,AFRO,2021,2,1088,18
Madagascar,MDG,AFRO,2021,3,4433,97
Madagascar,MDG,AFRO,2021,4,12432,243
Madagascar,MDG,AFRO,2021,5,4570,198
Madagascar,MDG,AFRO,2021,6,928,74
Madagascar,MDG,AFRO,2021,7,528,38
Madagascar,MDG,AFRO,2021,8,140,8
Madagascar,MDG,AFRO,2021,9,735,5
Madagascar,MDG,AFRO,2021,10,29,3
Madagascar,MDG,AFRO,2021,11,704,4
Madagascar,MDG,AFRO,2021,12,5949,60
Malawi,MWI,AFRO,2020,1,0,0
Malawi,MWI,AFRO,2020,2,0,0
Malawi,MWI,AFRO,2020,3,0,0
Malawi,MWI,AFRO,2020,4,36,3
Malawi,MWI,AFRO,2020,5,243,1
Malawi,MWI,AFRO,2020,6,945,10
Malawi,MWI,AFRO,2020,7,2757,95
Malawi,MWI,AFRO,2020,8,1555,65
Malawi,MWI,AFRO,2020,9,236,5
Malawi,MWI,AFRO,2020,10,151,5
Malawi,MWI,AFRO,2020,11,102,1
Malawi,MWI,AFRO,2020,12,446,4
Malawi,MWI,AFRO,2021,1,17026,498
Malawi,MWI,AFRO,2021,2,8301,350
Malawi,MWI,AFRO,2021,3,1727,79
Malawi,MWI,AFRO,2021,4,537,32
Malawi,MWI,AFRO,2021,5,273,7
Malawi,MWI,AFRO,2021,6,1562,39
Malawi,MWI,AFRO,2021,7,15912,420
Malawi,MWI,AFRO,2021,8,8577,554
Malawi,MWI,AFRO,2021,9,1166,113
Malawi,MWI,AFRO,2021,10,242,19
Malawi,MWI,AFRO,2021,11,107,5
Malawi,MWI,AFRO,2021,12,12300,50
Malaysia,MYS,WPRO,2020,1,8,0
Malaysia,MYS,WPRO,2020,2,17,0
Malaysia,MYS,WPRO,2020,3,2601,37
Malaysia,MYS,WPRO,2020,4,3319,63
Malaysia,MYS,WPRO,2020,5,1817,15
Malaysia,MYS,WPRO,2020,6,875,6
Malaysia,MYS,WPRO,2020,7,327,3
Malaysia,MYS,WPRO,2020,8,370,2
Malaysia,MYS,WPRO,2020,9,1801,8
Malaysia,MYS,WPRO,2020,10,19754,115
Malaysia,MYS,WPRO,2020,11,33596,108
Malaysia,MYS,WPRO,2020,12,46000,106
Malaysia,MYS,WPRO,2021,1,99176,283
Malaysia,MYS,WPRO,2021,2,88654,375
Malaysia,MYS,WPRO,2021,3,45703,144
Malaysia,MYS,WPRO,2021,4,60907,227
Malaysia,MYS,WPRO,2021,5,160608,1237
Malaysia,MYS,WPRO,2021,6,180170,2379
Malaysia,MYS,WPRO,2021,7,349783,3751
Malaysia,MYS,WPRO,2021,8,629871,7523
Malaysia,MYS,WPRO,2021,9,507603,9761
Malaysia,MYS,WPRO,2021,10,233703,2733
Malaysia,MYS,WPRO,2021,11,161240,1494
Malaysia,MYS,WPRO,2021,12,126610,1092
Maldives,MDV,SEARO,2020,1,0,0
Maldives,MDV,SEARO,2020,2,0,0
Maldives,MDV,SEARO,2020,3,18,0
Maldives,MDV,SEARO,2020,4,378,0
Maldives,MDV,SEARO,2020,5,1276,5
Maldives,MDV,SEARO,2020,6,689,3
Maldives,MDV,SEARO,2020,7,1432,8
Maldives,MDV,SEARO,2020,8,4011,12
Maldives,MDV,SEARO,2020,9,2487,6
Maldives,MDV,SEARO,2020,10,1368,4
Maldives,MDV,SEARO,2020,11,1352,8
Maldives,MDV,SEARO,2020,12,746,2
Maldives,MDV,SEARO,2021,1,2084,4
Maldives,MDV,SEARO,2021,2,3952,10
Maldives,MDV,SEARO,2021,3,4286,5
Maldives,MDV,SEARO,2021,4,5756,6
Maldives,MDV,SEARO,2021,5,34561,88
Maldives,MDV,SEARO,2021,6,9402,49
Maldives,MDV,SEARO,2021,7,3634,11
Maldives,MDV,SEARO,2021,8,3680,5
Maldives,MDV,SEARO,2021,9,3697,5
Maldives,MDV,SEARO,2021,10,2975,12
Maldives,MDV,SEARO,2021,11,3866,7
Maldives,MDV,SEARO,2021,12,4050,12
Mali,MLI,AFRO,2020,1,0,0
Mali,MLI,AFRO,2020,2,0,0
Mali,MLI,AFRO,2020,3,18,0
Mali,MLI,AFRO,2020,4,464,25
Mali,MLI,AFRO,2020,5,768,51
Mali,MLI,AFRO,2020,6,923,39
Mali,MLI,AFRO,2020,7,349,9
Mali,MLI,AFRO,2020,8,251,2
Mali,MLI,AFRO,2020,9,328,5
Mali,MLI,AFRO,2020,10,444,5
Mali,MLI,AFRO,2020,11,1143,16
Mali,MLI,AFRO,2020,12,2341,117
Mali,MLI,AFRO,2021,1,1040,61
Mali,MLI,AFRO,2021,2,296,22
Mali,MLI,AFRO,2021,3,1633,32
Mali,MLI,AFRO,2021,4,3817,97
Mali,MLI,AFRO,2021,5,450,36
Mali,MLI,AFRO,2021,6,158,9
Mali,MLI,AFRO,2021,7,152,6
Mali,MLI,AFRO,2021,8,299,7
Mali,MLI,AFRO,2021,9,321,9
Mali,MLI,AFRO,2021,10,844,15
Mali,MLI,AFRO,2021,11,1301,42
Mali,MLI,AFRO,2021,12,3331,53
Malta,MLT,EURO,2020,1,0,0
Malta,MLT,EURO,2020,2,0,0
Malta,MLT,EURO,2020,3,169,0
Malta,MLT,EURO,2020,4,295,4
Malta,MLT,EURO,2020,5,153,5
Malta,MLT,EURO,2020,6,52,0
Malta,MLT,EURO,2020,7,67,0
Malta,MLT,EURO,2020,8,1149,3
Malta,MLT,EURO,2020,9,1164,31
Malta,MLT,EURO,2020,10,2983,28
Malta,MLT,EURO,2020,11,3830,73
Malta,MLT,EURO,2020,12,2901,79
Malta,MLT,EURO,2021,1,5094,47
Malta,MLT,EURO,2021,2,4579,44
Malta,MLT,EURO,2021,3,6611,78
Malta,MLT,EURO,2021,4,1259,22
Malta,MLT,EURO,2021,5,243,5
Malta,MLT,EURO,2021,6,88,1
Malta,MLT,EURO,2021,7,3658,3
Malta,MLT,EURO,2021,8,1828,17
Malta,MLT,EURO,2021,9,1004,17
Malta,MLT,EURO,2021,10,512,4
Malta,MLT,EURO,2021,11,1692,7
Malta,MLT,EURO,2021,12,11736,8
Marshall Islands,MHL,WPRO,2020,1,0,0
Marshall Islands,MHL,WPRO,2020,2,0,0
Marshall Islands,MHL,WPRO,2020,3,0,0
Marshall Islands,MHL,WPRO,2020,4,0,0
Marshall Islands,MHL,WPRO,2020,5,0,0
Marshall Islands,MHL,WPRO,2020,6,0,0
Marshall Islands,MHL,WPRO,2020,7,0,0
Marshall Islands,MHL,WPRO,2020,8,0,0
Marshall Islands,MHL,WPRO,2020,9,0,0
Marshall Islands,MHL,WPRO,2020,10,1,0
Marshall Islands,MHL,WPRO,2020,11,3,0
Marshall Islands,MHL,WPRO,2020,12,0,0
Marshall Islands,MHL,WPRO,2021,1,0,0
Marshall Islands,MHL,WPRO,2021,2,0,0
Marshall Islands,MHL,WPRO,2021,3,0,0
Marshall Islands,MHL,WPRO,2021,4,0,0
Marshall Islands,MHL,WPRO,2021,5,0,0
Marshall Islands,MHL,WPRO,2021,6,0,0
Marshall Islands,MHL,WPRO,2021,7,0,0
Marshall Islands,MHL,WPRO,2021,8,0,0
Marshall Islands,MHL,WPRO,2021,9,0,0
Marshall Islands,MHL,WPRO,2021,10,0,0
Marshall Islands,MHL,WPRO,2021,11,0,0
Marshall Islands,MHL,WPRO,2021,12,0,0
Martinique,MTQ,AMRO,2020,1,0,0
Martinique,MTQ,AMRO,2020,2,0,0
Martinique,MTQ,AMRO,2020,3,111,2
Martinique,MTQ,AMRO,2020,4,64,12
Martinique,MTQ,AMRO,2020,5,25,0
Martinique,MTQ,AMRO,2020,6,42,0
Martinique,MTQ,AMRO,2020,7,27,1
Martinique,MTQ,AMRO,2020,8,327,1
Martinique,MTQ,AMRO,2020,9,702,4
Martinique,MTQ,AMRO,2020,10,2520,11
Martinique,MTQ,AMRO,2020,11,1595,9
Martinique,MTQ,AMRO,2020,12,659,2
Martinique,MTQ,AMRO,2021,1,298,2
Martinique,MTQ,AMRO,2021,2,376,1
Martinique,MTQ,AMRO,2021,3,803,5
Martinique,MTQ,AMRO,2021,4,2942,20
Martinique,MTQ,AMRO,2021,5,1488,25
Martinique,MTQ,AMRO,2021,6,307,3
Martinique,MTQ,AMRO,2021,7,9467,26
Martinique,MTQ,AMRO,2021,8,15439,336
Martinique,MTQ,AMRO,2021,9,4014,166
Martinique,MTQ,AMRO,2021,10,2141,57
Martinique,MTQ,AMRO,2021,11,1829,27
Martinique,MTQ,AMRO,2021,12,4193,73
Mauritania,MRT,AFRO,2020,1,0,0
Mauritania,MRT,AFRO,2020,2,0,0
Mauritania,MRT,AFRO,2020,3,5,0
Mauritania,MRT,AFRO,2020,4,2,1
Mauritania,MRT,AFRO,2020,5,476,20
Mauritania,MRT,AFRO,2020,6,3666,105
Mauritania,MRT,AFRO,2020,7,2121,30
Mauritania,MRT,AFRO,2020,8,752,3
Mauritania,MRT,AFRO,2020,9,466,2
Mauritania,MRT,AFRO,2020,10,175,2
Mauritania,MRT,AFRO,2020,11,761,9
Mauritania,MRT,AFRO,2020,12,5218,152
Mauritania,MRT,AFRO,2021,1,2818,94
Mauritania,MRT,AFRO,2021,2,719,21
Mauritania,MRT,AFRO,2021,3,645,10
Mauritania,MRT,AFRO,2021,4,553,6
Mauritania,MRT,AFRO,2021,5,1117,8
Mauritania,MRT,AFRO,2021,6,1253,24
Mauritania,MRT,AFRO,2021,7,4676,71
Mauritania,MRT,AFRO,2021,8,8009,153
Mauritania,MRT,AFRO,2021,9,2557,63
Mauritania,MRT,AFRO,2021,10,1233,20
Mauritania,MRT,AFRO,2021,11,1991,37
Mauritania,MRT,AFRO,2021,12,1941,32
Mauritius,MUS,AFRO,2020,1,0,0
Mauritius,MUS,AFRO,2020,2,0,0
Mauritius,MUS,AFRO,2020,3,125,3
Mauritius,MUS,AFRO,2020,4,207,7
Mauritius,MUS,AFRO,2020,5,3,0
Mauritius,MUS,AFRO,2020,6,6,0
Mauritius,MUS,AFRO,2020,7,3,0
Mauritius,MUS,AFRO,2020,8,11,0
Mauritius,MUS,AFRO,2020,9,26,0
Mauritius,MUS,AFRO,2020,10,60,0
Mauritius,MUS,AFRO,2020,11,63,0
Mauritius,MUS,AFRO,2020,12,23,0
Mauritius,MUS,AFRO,2021,1,41,0
Mauritius,MUS,AFRO,2021,2,42,0
Mauritius,MUS,AFRO,2021,3,353,0
Mauritius,MUS,AFRO,2021,4,243,6
Mauritius,MUS,AFRO,2021,5,205,2
Mauritius,MUS,AFRO,2021,6,487,0
Mauritius,MUS,AFRO,2021,7,2316,2
Mauritius,MUS,AFRO,2021,8,6462,11
Mauritius,MUS,AFRO,2021,9,13632,53
Mauritius,MUS,AFRO,2021,10,19460,92
Mauritius,MUS,AFRO,2021,11,37379,351
Mauritius,MUS,AFRO,2021,12,9947,259
Mayotte,MYT,AFRO,2020,1,0,0
Mayotte,MYT,AFRO,2020,2,0,0
Mayotte,MYT,AFRO,2020,3,82,0
Mayotte,MYT,AFRO,2020,4,378,4
Mayotte,MYT,AFRO,2020,5,1283,17
Mayotte,MYT,AFRO,2020,6,860,14
Mayotte,MYT,AFRO,2020,7,359,4
Mayotte,MYT,AFRO,2020,8,339,1
Mayotte,MYT,AFRO,2020,9,478,2
Mayotte,MYT,AFRO,2020,10,587,2
Mayotte,MYT,AFRO,2020,11,815,5
Mayotte,MYT,AFRO,2020,12,709,6
Mayotte,MYT,AFRO,2021,1,2341,6
Mayotte,MYT,AFRO,2021,2,8630,41
Mayotte,MYT,AFRO,2021,3,2547,59
Mayotte,MYT,AFRO,2021,4,647,9
Mayotte,MYT,AFRO,2021,5,0,3
Mayotte,MYT,AFRO,2021,6,87,1
Mayotte,MYT,AFRO,2021,7,82,0
Mayotte,MYT,AFRO,2021,8,310,1
Mayotte,MYT,AFRO,2021,9,470,3
Mayotte,MYT,AFRO,2021,10,281,7
Mayotte,MYT,AFRO,2021,11,418,0
Mayotte,MYT,AFRO,2021,12,938,0
Mexico,MEX,AMRO,2020,1,0,0
Mexico,MEX,AMRO,2020,2,4,0
Mexico,MEX,AMRO,2020,3,2470,52
Mexico,MEX,AMRO,2020,4,26474,3917
Mexico,MEX,AMRO,2020,5,91281,15629
Mexico,MEX,AMRO,2020,6,149115,20348
Mexico,MEX,AMRO,2020,7,212751,23789
Mexico,MEX,AMRO,2020,8,175845,19279
Mexico,MEX,AMRO,2020,9,145235,13175
Mexico,MEX,AMRO,2020,10,174366,12608
Mexico,MEX,AMRO,2020,11,201394,15845
Mexico,MEX,AMRO,2020,12,317132,22981
Mexico,MEX,AMRO,2021,1,439362,38406
Mexico,MEX,AMRO,2021,2,199426,24643
Mexico,MEX,AMRO,2021,3,138859,13573
Mexico,MEX,AMRO,2021,4,94495,7834
Mexico,MEX,AMRO,2021,5,66285,4115
Mexico,MEX,AMRO,2021,6,97619,3065
Mexico,MEX,AMRO,2021,7,360219,7853
Mexico,MEX,AMRO,2021,8,514265,21994
Mexico,MEX,AMRO,2021,9,290733,17066
Mexico,MEX,AMRO,2021,10,132625,8519
Mexico,MEX,AMRO,2021,11,73967,4293
Mexico,MEX,AMRO,2021,12,99202,3758
Micronesia (Federated States of),FSM,WPRO,2020,1,0,0
Micronesia (Federated States of),FSM,WPRO,2020,2,0,0
Micronesia (Federated States of),FSM,WPRO,2020,3,0,0
Micronesia (Federated States of),FSM,WPRO,2020,4,0,0
Micronesia (Federated States of),FSM,WPRO,2020,5,0,0
Micronesia (Federated States of),FSM,WPRO,2020,6,0,0
Micronesia (Federated States of),FSM,WPRO,2020,7,0,0
Micronesia (Federated States of),FSM,WPRO,2020,8,0,0
Micronesia (Federated States of),FSM,WPRO,2020,9,0,0
Micronesia (Federated States of),FSM,WPRO,2020,10,0,0
Micronesia (Federated States of),FSM,WPRO,2020,11,0,0
Micronesia (Federated States of),FSM,WPRO,2020,12,0,0
Micronesia (Federated States of),FSM,WPRO,2021,1,0,0
Micronesia (Federated States of),FSM,WPRO,2021,2,0,0
Micronesia (Federated States of),FSM,WPRO,2021,3,0,0
Micronesia (Federated States of),FSM,WPRO,2021,4,0,0
Micronesia (Federated States of),FSM,WPRO,2021,5,0,0
Micronesia (Federated States of),FSM,WPRO,2021,6,0,0
Micronesia (Federated States of),FSM,WPRO,2021,7,0,0
Micronesia (Federated States of),FSM,WPRO,2021,8,0,0
Micronesia (Federated States of),FSM,WPRO,2021,9,0,0
Micronesia (Federated States of),FSM,WPRO,2021,10,0,0
Micronesia (Federated States of),FSM,WPRO,2021,11,0,0
Micronesia (Federated States of),FSM,WPRO,2021,12,0,0
Monaco,MCO,EURO,2020,1,0,0
Monaco,MCO,EURO,2020,2,0,0
Monaco,MCO,EURO,2020,3,36,0
Monaco,MCO,EURO,2020,4,30,1
Monaco,MCO,EURO,2020,5,4,0
Monaco,MCO,EURO,2020,6,3,0
Monaco,MCO,EURO,2020,7,14,0
Monaco,MCO,EURO,2020,8,47,0
Monaco,MCO,EURO,2020,9,83,1
Monaco,MCO,EURO,2020,10,141,0
Monaco,MCO,EURO,2020,11,253,1
Monaco,MCO,EURO,2020,12,245,0
Monaco,MCO,EURO,2021,1,622,9
Monaco,MCO,EURO,2021,2,474,12
Monaco,MCO,EURO,2021,3,329,4
Monaco,MCO,EURO,2021,4,170,4
Monaco,MCO,EURO,2021,5,52,0
Monaco,MCO,EURO,2021,6,72,1
Monaco,MCO,EURO,2021,7,297,0
Monaco,MCO,EURO,2021,8,315,2
Monaco,MCO,EURO,2021,9,125,0
Monaco,MCO,EURO,2021,10,103,1
Monaco,MCO,EURO,2021,11,322,0
Monaco,MCO,EURO,2021,12,1348,2
Mongolia,MNG,WPRO,2020,1,0,0
Mongolia,MNG,WPRO,2020,2,0,0
Mongolia,MNG,WPRO,2020,3,12,0
Mongolia,MNG,WPRO,2020,4,26,0
Mongolia,MNG,WPRO,2020,5,141,0
Mongolia,MNG,WPRO,2020,6,41,0
Mongolia,MNG,WPRO,2020,7,71,0
Mongolia,MNG,WPRO,2020,8,10,0
Mongolia,MNG,WPRO,2020,9,12,0
Mongolia,MNG,WPRO,2020,10,27,0
Mongolia,MNG,WPRO,2020,11,444,0
Mongolia,MNG,WPRO,2020,12,411,1
Mongolia,MNG,WPRO,2021,1,584,1
Mongolia,MNG,WPRO,2021,2,1128,0
Mongolia,MNG,WPRO,2021,3,5540,6
Mongolia,MNG,WPRO,2021,4,27532,110
Mongolia,MNG,WPRO,2021,5,22460,135
Mongolia,MNG,WPRO,2021,6,57039,243
Mongolia,MNG,WPRO,2021,7,49669,217
Mongolia,MNG,WPRO,2021,8,48868,123
Mongolia,MNG,WPRO,2021,9,168482,368
Mongolia,MNG,WPRO,2021,10,208303,457
Mongolia,MNG,WPRO,2021,11,77602,269
Mongolia,MNG,WPRO,2021,12,24219,56
Montenegro,MNE,EURO,2020,1,0,0
Montenegro,MNE,EURO,2020,2,0,0
Montenegro,MNE,EURO,2020,3,91,2
Montenegro,MNE,EURO,2020,4,230,5
Montenegro,MNE,EURO,2020,5,3,2
Montenegro,MNE,EURO,2020,6,174,3
Montenegro,MNE,EURO,2020,7,2563,35
Montenegro,MNE,EURO,2020,8,1714,49
Montenegro,MNE,EURO,2020,9,6163,67
Montenegro,MNE,EURO,2020,10,7517,127
Montenegro,MNE,EURO,2020,11,16317,190
Montenegro,MNE,EURO,2020,12,12896,197
Montenegro,MNE,EURO,2021,1,13515,123
Montenegro,MNE,EURO,2021,2,14158,194
Montenegro,MNE,EURO,2021,3,15496,262
Montenegro,MNE,EURO,2021,4,6423,229
Montenegro,MNE,EURO,2021,5,2347,98
Montenegro,MNE,EURO,2021,6,623,26
Montenegro,MNE,EURO,2021,7,1556,20
Montenegro,MNE,EURO,2021,8,13019,87
Montenegro,MNE,EURO,2021,9,16239,198
Montenegro,MNE,EURO,2021,10,12770,181
Montenegro,MNE,EURO,2021,11,13289,198
Montenegro,MNE,EURO,2021,12,11235,108
Montserrat,MSR,AMRO,2020,1,0,0
Montserrat,MSR,AMRO,2020,2,0,0
Montserrat,MSR,AMRO,2020,3,5,0
Montserrat,MSR,AMRO,2020,4,6,1
Montserrat,MSR,AMRO,2020,5,0,0
Montserrat,MSR,AMRO,2020,6,0,0
Montserrat,MSR,AMRO,2020,7,2,0
Montserrat,MSR,AMRO,2020,8,0,0
Montserrat,MSR,AMRO,2020,9,0,0
Montserrat,MSR,AMRO,2020,10,0,0
Montserrat,MSR,AMRO,2020,11,0,0
Montserrat,MSR,AMRO,2020,12,0,0
Montserrat,MSR,AMRO,2021,1,0,0
Montserrat,MSR,AMRO,2021,2,7,0
Montserrat,MSR,AMRO,2021,3,0,0
Montserrat,MSR,AMRO,2021,4,0,0
Montserrat,MSR,AMRO,2021,5,0,0
Montserrat,MSR,AMRO,2021,6,0,0
Montserrat,MSR,AMRO,2021,7,1,0
Montserrat,MSR,AMRO,2021,8,8,0
Montserrat,MSR,AMRO,2021,9,5,0
Montserrat,MSR,AMRO,2021,10,7,0
Montserrat,MSR,AMRO,2021,11,3,0
Montserrat,MSR,AMRO,2021,12,1,0
Morocco,MAR,EMRO,2020,1,0,0
Morocco,MAR,EMRO,2020,2,0,0
Morocco,MAR,EMRO,2020,3,574,33
Morocco,MAR,EMRO,2020,4,3785,135
Morocco,MAR,EMRO,2020,5,3421,36
Morocco,MAR,EMRO,2020,6,4510,21
Morocco,MAR,EMRO,2020,7,10969,121
Morocco,MAR,EMRO,2020,8,38140,765
Morocco,MAR,EMRO,2020,9,59784,1041
Morocco,MAR,EMRO,2020,10,94111,1473
Morocco,MAR,EMRO,2020,11,138509,2164
Morocco,MAR,EMRO,2020,12,83529,1566
Morocco,MAR,EMRO,2021,1,33359,904
Morocco,MAR,EMRO,2021,2,12719,356
Morocco,MAR,EMRO,2021,3,12011,198
Morocco,MAR,EMRO,2021,4,15465,207
Morocco,MAR,EMRO,2021,5,8222,123
Morocco,MAR,EMRO,2021,6,11477,149
Morocco,MAR,EMRO,2021,7,85414,440
Morocco,MAR,EMRO,2021,8,240050,2808
Morocco,MAR,EMRO,2021,9,75924,1708
Morocco,MAR,EMRO,2021,10,13987,419
Morocco,MAR,EMRO,2021,11,3825,108
Morocco,MAR,EMRO,2021,12,11273,69
Mozambique,MOZ,AFRO,2020,1,0,0
Mozambique,MOZ,AFRO,2020,2,0,0
Mozambique,MOZ,AFRO,2020,3,8,0
Mozambique,MOZ,AFRO,2020,4,68,0
Mozambique,MOZ,AFRO,2020,5,168,2
Mozambique,MOZ,AFRO,2020,6,639,3
Mozambique,MOZ,AFRO,2020,7,925,6
Mozambique,MOZ,AFRO,2020,8,2013,12
Mozambique,MOZ,AFRO,2020,9,4735,36
Mozambique,MOZ,AFRO,2020,10,4221,32
Mozambique,MOZ,AFRO,2020,11,2836,39
Mozambique,MOZ,AFRO,2020,12,2760,33
Mozambique,MOZ,AFRO,2021,1,19332,200
Mozambique,MOZ,AFRO,2021,2,21067,267
Mozambique,MOZ,AFRO,2021,3,8694,142
Mozambique,MOZ,AFRO,2021,4,2398,42
Mozambique,MOZ,AFRO,2021,5,916,22
Mozambique,MOZ,AFRO,2021,6,5048,36
Mozambique,MOZ,AFRO,2021,7,44122,535
Mozambique,MOZ,AFRO,2021,8,26103,446
Mozambique,MOZ,AFRO,2021,9,4609,62
Mozambique,MOZ,AFRO,2021,10,626,15
Mozambique,MOZ,AFRO,2021,11,240,11
Mozambique,MOZ,AFRO,2021,12,24120,35
Myanmar,MMR,SEARO,2020,1,0,0
Myanmar,MMR,SEARO,2020,2,0,0
Myanmar,MMR,SEARO,2020,3,14,1
Myanmar,MMR,SEARO,2020,4,136,5
Myanmar,MMR,SEARO,2020,5,74,0
Myanmar,MMR,SEARO,2020,6,75,0
Myanmar,MMR,SEARO,2020,7,54,0
Myanmar,MMR,SEARO,2020,8,529,0
Myanmar,MMR,SEARO,2020,9,11543,278
Myanmar,MMR,SEARO,2020,10,39071,935
Myanmar,MMR,SEARO,2020,11,37990,699
Myanmar,MMR,SEARO,2020,12,35144,764
Myanmar,MMR,SEARO,2021,1,15515,449
Myanmar,MMR,SEARO,2021,2,1751,68
Myanmar,MMR,SEARO,2021,3,538,7
Myanmar,MMR,SEARO,2021,4,383,3
